"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005516","calmodulin binding","51/2860","170/26512",0.3,2.78097902097902,8.10067163112844,5.65593497179106e-12,4.34941399330733e-09,4.34941399330733e-09,"AT5G26920/AT1G11300/AT5G12480/AT4G32300/AT4G27290/AT2G24300/AT4G33050/AT2G19130/AT5G07820/AT4G27300/AT1G11330/AT2G24570/AT4G31550/AT1G18890/AT5G62570/AT2G26190/AT2G17290/AT2G43040/AT5G17330/AT3G43120/AT1G12580/AT5G35370/AT4G21390/AT5G54590/AT5G66210/AT4G24240/AT5G53130/AT4G21820/AT4G35580/AT5G24430/AT3G57530/AT3G48360/AT5G67480/AT5G24080/AT3G21180/AT2G23320/AT2G22300/AT3G56880/AT5G04870/AT5G28300/AT5G58940/AT2G41560/AT4G37640/AT4G30490/AT4G09570/AT2G47190/AT1G08650/AT5G45800/AT3G20410/AT1G34300/AT2G38910",51
"GO:0004842","ubiquitin-protein transferase activity","87/2860","480/26512",0.18125,1.68017482517483,5.2293720436958,8.67653571435569e-07,0.000258324025610408,0.000258324025610408,"AT5G01980/AT1G47056/AT5G05230/AT1G60190/AT5G14420/AT3G05200/AT1G76410/AT3G52450/AT1G26800/AT1G24330/AT5G63970/AT5G58787/AT5G42200/AT3G54790/AT5G08139/AT2G37150/AT3G61590/AT5G59550/AT1G29340/AT5G56340/AT5G02880/AT3G61790/AT3G07360/AT5G18650/AT2G02960/AT3G18290/AT3G16720/AT5G01960/AT5G01830/AT3G17000/AT1G23030/AT5G53300/AT4G28890/AT2G21420/AT2G15580/AT3G53690/AT4G03510/AT3G54850/AT1G67800/AT3G26750/AT3G61460/AT5G67250/AT3G02290/AT5G64660/AT4G00335/AT3G02340/AT3G06140/AT5G25560/AT2G39720/AT4G31080/AT4G36550/AT1G79380/AT2G44410/AT1G22510/AT2G40830/AT1G50490/AT1G49850/AT3G23280/AT2G42360/AT5G59300/AT1G24440/AT1G02860/AT1G66160/AT4G12570/AT5G20885/AT3G49810/AT2G23780/AT3G58040/AT5G11620/AT5G47430/AT3G19380/AT1G73760/AT1G49780/AT1G53190/AT4G00305/AT1G21410/AT5G22920/AT4G02075/AT1G10650/AT1G02610/AT5G37490/AT5G07270/AT5G19970/AT2G45910/AT1G10560/AT2G35930/AT3G46510",87
"GO:0019787","ubiquitin-like protein transferase activity","89/2860","497/26512",0.17907444668008,1.66000759803577,5.16508354605696,1.10678657992617e-06,0.000258324025610408,0.000258324025610408,"AT5G01980/AT1G47056/AT5G05230/AT1G60190/AT5G14420/AT3G05200/AT1G76410/AT3G52450/AT1G26800/AT1G24330/AT5G63970/AT5G58787/AT5G42200/AT3G54790/AT5G08139/AT2G37150/AT3G61590/AT5G59550/AT1G29340/AT5G56340/AT5G02880/AT3G61790/AT3G07360/AT5G18650/AT2G02960/AT3G18290/AT3G16720/AT5G01960/AT5G01830/AT3G17000/AT1G23030/AT5G53300/AT4G28890/AT2G21420/AT2G15580/AT3G53690/AT4G03510/AT3G54850/AT1G67800/AT3G26750/AT3G61460/AT5G67250/AT3G02290/AT5G64660/AT4G00335/AT3G02340/AT3G06140/AT5G25560/AT2G39720/AT4G31080/AT4G36550/AT1G79380/AT2G44410/AT1G22510/AT2G40830/AT1G50490/AT1G49850/AT3G23280/AT2G42360/AT5G59300/AT1G24440/AT1G02860/AT1G66160/AT5G60410/AT4G12570/AT5G20885/AT3G15580/AT3G49810/AT2G23780/AT3G58040/AT5G11620/AT5G47430/AT3G19380/AT1G73760/AT1G49780/AT1G53190/AT4G00305/AT1G21410/AT5G22920/AT4G02075/AT1G10650/AT1G02610/AT5G37490/AT5G07270/AT5G19970/AT2G45910/AT1G10560/AT2G35930/AT3G46510",89
"GO:0005543","phospholipid binding","44/2860","194/26512",0.22680412371134,2.10245836637589,5.3591851024941,1.343688039586e-06,0.000258324025610408,0.000258324025610408,"AT3G09520/AT1G10940/AT5G58430/AT3G14270/AT1G21380/AT2G33470/AT1G62040/AT4G32760/AT1G25240/AT1G29800/AT4G08180/AT5G50380/AT4G16520/AT2G43160/AT3G07940/AT2G25430/AT3G19190/AT4G40080/AT4G39670/AT5G35200/AT2G42010/AT3G06420/AT3G17980/AT3G15730/AT1G49340/AT5G59730/AT5G35180/AT1G17820/AT1G68090/AT4G21160/AT4G19040/AT5G63640/AT2G05630/AT5G19390/AT3G15580/AT4G17350/AT3G46540/AT2G01600/AT5G47710/AT4G31540/AT2G34690/AT1G47550/AT5G16880/AT2G40810",44
"GO:0016758","hexosyltransferase activity","71/2860","391/26512",0.181585677749361,1.68328653443743,4.73323947123522,7.93255876874794e-06,0.00122002753863343,0.00122002753863343,"AT3G43190/AT4G24000/AT3G50740/AT2G37730/AT1G10550/AT4G07960/AT1G19300/AT4G39350/AT3G62660/AT2G14620/AT1G73740/AT5G01220/AT1G05280/AT1G70090/AT3G01180/AT4G18780/AT3G01040/AT4G01070/AT5G04500/AT3G55830/AT5G57500/AT4G25810/AT5G53990/AT1G68020/AT2G28110/AT5G54010/AT1G22370/AT3G54020/AT3G06260/AT1G11545/AT5G28910/AT3G28340/AT1G55740/AT3G11420/AT1G06780/AT2G22900/AT1G74380/AT5G62620/AT3G04240/AT4G02500/AT2G36800/AT3G25140/AT5G64740/AT3G57520/AT5G62220/AT5G13000/AT4G14130/AT1G71070/AT5G47780/AT1G22400/AT1G71990/AT2G43840/AT3G03050/AT5G20250/AT1G55850/AT3G02100/AT1G22360/AT1G43620/AT5G61840/AT4G03550/AT5G05170/AT3G02350/AT5G18480/AT3G07020/AT5G50420/AT1G26810/AT1G78800/AT1G51210/AT2G30150/AT4G02280/AT5G40390",71
"GO:0042578","phosphoric ester hydrolase activity","70/2860","388/26512",0.180412371134021,1.67241006416264,4.639726348087,1.14687785853528e-05,0.00146991512202271,0.00146991512202271,"AT4G38520/AT2G35680/AT4G13700/AT4G03415/AT1G65580/AT2G32150/AT4G03960/AT1G30110/AT1G15080/AT1G74210/AT5G54390/AT2G38600/AT3G08510/AT1G22280/AT5G32470/AT5G04980/AT5G44020/AT1G47380/AT3G02750/AT2G33540/AT1G68020/AT3G52820/AT4G26690/AT2G37440/AT4G33140/AT3G63340/AT5G66210/AT5G24270/AT3G02040/AT2G33700/AT1G43670/AT1G71710/AT4G33920/AT1G34750/AT4G29260/AT3G17090/AT2G42010/AT4G35790/AT5G51460/AT3G15730/AT1G07630/AT1G14860/AT3G58490/AT2G30020/AT4G38690/AT3G06270/AT4G18010/AT3G52780/AT1G18480/AT5G55480/AT2G34740/AT5G23720/AT3G15260/AT5G42870/AT3G06110/AT3G05170/AT3G55960/AT5G16480/AT3G62260/AT2G39840/AT2G25620/AT5G58700/AT3G05580/AT4G31750/AT3G14205/AT5G07400/AT4G21670/AT1G13680/AT3G12620/AT2G32010",70
"GO:0005509","calcium ion binding","40/2860","192/26512",0.208333333333333,1.93123543123543,4.50328361589912,3.32186498922657e-05,0.00364930596673604,0.00364930596673604,"AT2G15680/AT5G28900/AT5G51050/AT1G21240/AT1G18210/AT3G63150/AT1G05150/AT4G33000/AT3G50770/AT2G27480/AT2G41410/AT5G14740/AT5G08580/AT5G39670/AT1G16130/AT1G54450/AT5G24270/AT4G12860/AT2G42590/AT1G27520/AT5G54490/AT4G38810/AT1G53210/AT1G76180/AT1G21270/AT3G25600/AT4G17615/AT1G21550/AT5G04870/AT3G29000/AT1G76650/AT1G24620/AT1G68090/AT5G54130/AT2G44310/AT5G37780/AT3G43810/AT5G07920/AT4G27280/AT3G07490",40
"GO:0008289","lipid binding","60/2860","335/26512",0.17910447761194,1.66028598267404,4.22918497804524,5.79048725232461e-05,0.00529413668261148,0.00529413668261148,"AT3G09520/AT1G10940/AT5G58430/AT1G04970/AT3G14270/AT1G21380/AT2G33470/AT1G62040/AT4G32760/AT1G25240/AT1G29800/AT4G08180/AT5G50380/AT2G23810/AT5G46880/AT4G16520/AT2G43160/AT3G07940/AT3G61150/AT4G16760/AT5G46790/AT2G25430/AT3G19190/AT4G40080/AT3G09300/AT4G39670/AT5G65110/AT5G58070/AT2G44300/AT5G35200/AT2G42010/AT1G64720/AT3G06420/AT2G26310/AT3G17980/AT3G15730/AT1G49340/AT5G59730/AT5G35180/AT1G17820/AT1G68090/AT4G21160/AT4G19040/AT5G63640/AT2G05630/AT5G19390/AT2G38310/AT3G15580/AT4G17350/AT5G53160/AT3G46540/AT2G01600/AT5G47710/AT4G31540/AT3G14590/AT2G34690/AT1G47550/AT5G16880/AT4G24230/AT2G40810",60
"GO:0035091","phosphatidylinositol binding","28/2860","120/26512",0.233333333333333,2.16298368298368,4.44007421678235,6.19599871827091e-05,0.00529413668261148,0.00529413668261148,"AT3G09520/AT5G58430/AT3G14270/AT1G21380/AT4G32760/AT1G25240/AT1G29800/AT4G08180/AT5G50380/AT2G25430/AT3G19190/AT4G40080/AT5G35200/AT2G42010/AT3G15730/AT1G49340/AT5G59730/AT5G35180/AT1G17820/AT4G19040/AT5G63640/AT5G19390/AT4G17350/AT2G01600/AT4G31540/AT1G47550/AT5G16880/AT2G40810",28
"GO:0016160","amylase activity","7/2860","12/26512",0.583333333333333,5.40745920745921,5.31028859133437,8.17115751487906e-05,0.00628362012894199,0.00628362012894199,"AT2G45880/AT5G18670/AT1G69830/AT1G76130/AT4G17090/AT4G15210/AT4G25000",7
"GO:0046873","metal ion transmembrane transporter activity","48/2860","256/26512",0.1875,1.73811188811189,4.12657779800228,9.83028669433515e-05,0.00675172199955857,0.00675172199955857,"AT2G46800/AT4G00900/AT2G23790/AT3G44900/AT1G47240/AT1G30450/AT5G41610/AT5G64560/AT2G29100/AT1G03070/AT1G34470/AT2G24610/AT4G18160/AT5G20650/AT1G32450/AT3G26670/AT5G13750/AT2G29120/AT3G08040/AT2G29110/AT5G46240/AT4G13420/AT1G10970/AT5G45380/AT5G53130/AT3G22910/AT1G53210/AT2G13620/AT3G63380/AT5G03570/AT2G28260/AT3G21180/AT1G05300/AT2G04305/AT1G08960/AT2G41560/AT5G51710/AT4G37640/AT2G26650/AT1G57610/AT5G44790/AT5G13740/AT5G17850/AT1G16010/AT2G21120/AT3G63310/AT1G15960/AT5G47120",48
"GO:0001727","lipid kinase activity","14/2860","43/26512",0.325581395348837,3.01811676695398,4.60546925818367,0.000105358470734334,0.00675172199955857,0.00675172199955857,"AT5G63770/AT3G14270/AT2G20900/AT1G60890/AT4G21540/AT3G56600/AT1G49340/AT1G26270/AT2G46090/AT5G64070/AT2G41210/AT1G71010/AT2G46500/AT5G07920",14
