"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Amino acid metabolism","ath00260","Glycine, serine and threonine metabolism","23/980","70/6356",0.328571428571429,2.13102040816327,4.06231370840873,0.000202517241182386,0.00239162620883934,0.00239162620883934,"AT4G34200/AT1G31690/AT5G14060/AT2G24580/AT4G27070/AT4G37930/AT2G35120/AT1G17745/AT2G13360/AT1G09780/AT1G68010/AT1G08630/AT1G32470/AT5G28237/AT1G22170/AT1G70580/AT1G48030/AT4G29840/AT4G13930/AT1G11860/AT2G17265/AT4G33010/AT3G16950",23
"Metabolism","Carbohydrate metabolism","ath00620","Pyruvate metabolism","29/980","97/6356",0.298969072164948,1.93902798232695,3.97880917493686,0.000209485507343592,0.00239162620883934,0.00239162620883934,"AT1G01090/AT3G48000/AT4G00570/AT1G53240/AT5G43330/AT1G79750/AT5G56350/AT1G67280/AT1G53310/AT3G14940/AT3G02720/AT4G36250/AT1G11840/AT4G17260/AT5G16390/AT2G34590/AT4G34240/AT3G22960/AT5G09660/AT3G52990/AT5G58330/AT1G48030/AT4G15530/AT5G24760/AT2G13560/AT1G68750/AT5G48230/AT5G52920/AT3G16950",29
"Cellular Processes","Transport and catabolism","ath04146","Peroxisome","27/980","90/6356",0.3,1.94571428571429,3.8576888353806,0.000322409123899245,0.00339769615186128,0.00339769615186128,"AT2G42770/AT5G19750/AT2G24580/AT2G01490/AT5G51100/AT5G17380/AT3G14420/AT2G04350/AT5G27450/AT3G11980/AT3G23790/AT1G65930/AT2G13360/AT2G26800/AT2G33150/AT3G51840/AT4G14305/AT2G39970/AT3G07560/AT1G49430/AT1G77590/AT4G23850/AT5G23310/AT2G47240/AT5G14590/AT4G05530/AT2G28190",27
"Metabolism","Global and overview maps","ath01240","Biosynthesis of cofactors","56/980","239/6356",0.234309623430962,1.51966527196653,3.49618649091903,0.000602120327258088,0.00589217748816843,0.00589217748816843,"AT5G54770/AT3G48000/AT1G74960/AT1G48320/AT5G27380/AT5G08415/AT1G58290/AT4G01690/AT4G37930/AT4G26850/AT3G07270/AT2G46760/AT5G26710/AT2G22230/AT5G01410/AT1G64970/AT4G21470/AT1G78590/AT3G11945/AT2G18950/AT4G23900/AT3G24200/AT3G63410/AT2G28880/AT3G02870/AT4G23100/AT1G55090/AT1G21640/AT4G36250/AT2G43360/AT1G74910/AT1G17710/AT2G30390/AT5G32470/AT5G14760/AT3G11750/AT3G21070/AT4G32770/AT3G57610/AT4G34240/AT5G60540/AT5G35170/AT5G46290/AT1G48030/AT1G03475/AT5G04620/AT5G28840/AT4G13930/AT1G50090/AT2G44050/AT2G05990/AT3G01820/AT1G22940/AT2G23420/AT3G03980/AT3G16950",56
"Metabolism","Carbohydrate metabolism","ath00030","Pentose phosphate pathway","19/980","58/6356",0.327586206896552,2.12463054187192,3.67336198699752,0.000741027820975976,0.00676805409824725,0.00676805409824725,"AT5G51820/AT4G38970/AT1G43670/AT5G61410/AT5G35790/AT5G24400/AT1G76550/AT3G54050/AT4G26530/AT2G24270/AT2G45290/AT5G42740/AT5G61580/AT2G01140/AT3G60750/AT2G21330/AT5G40760/AT2G22480/AT3G02360",19
"Metabolism","Biosynthesis of other secondary metabolites","ath00940","Phenylpropanoid biosynthesis","34/980","130/6356",0.261538461538462,1.69626373626374,3.42438100618227,0.000979684535572931,0.00838854883584322,0.00838854883584322,"AT4G26220/AT2G38390/AT1G68850/AT3G53260/AT4G30170/AT5G47000/AT4G34050/AT1G15950/AT1G65060/AT5G48930/AT5G63380/AT4G19010/AT4G37990/AT1G51680/AT4G05160/AT2G19070/AT1G52760/AT5G54160/AT5G42180/AT5G06720/AT4G39330/AT2G37040/AT5G16120/AT4G15480/AT3G24503/AT4G15490/AT3G19450/AT2G30490/AT5G14130/AT2G40890/AT5G05340/AT1G05260/AT5G66390/AT5G58390",34
"Metabolism","Lipid metabolism","ath00061","Fatty acid biosynthesis","15/980","43/6356",0.348837209302326,2.2624584717608,3.5462930376795,0.0012784052629443,0.00989034528703732,0.00989034528703732,"AT1G74960/AT2G43710/AT2G04350/AT2G22230/AT3G23790/AT1G43800/AT5G16390/AT1G49430/AT1G77590/AT4G23850/AT5G46290/AT1G08510/AT2G47240/AT2G05990/AT3G03980",15
"Metabolism","Amino acid metabolism","ath00400","Phenylalanine, tyrosine and tryptophan biosynthesis","18/980","56/6356",0.321428571428571,2.08469387755102,3.4807442379379,0.00129946142457425,0.00989034528703732,0.00989034528703732,"AT1G11790/AT2G45300/AT4G27070/AT5G66120/AT4G33510/AT5G34930/AT2G30970/AT5G05730/AT3G06350/AT4G39980/AT3G29200/AT2G22250/AT5G17990/AT2G29690/AT5G10870/AT5G28237/AT1G22410/AT2G27820",18
"Metabolism","Global and overview maps","ath01212","Fatty acid metabolism","21/980","70/6356",0.3,1.94571428571429,3.39674516866944,0.00144517032919773,0.0104204386894784,0.0104204386894784,"AT1G74960/AT2G43710/AT2G04350/AT2G22230/AT3G23790/AT2G33150/AT3G12120/AT3G51840/AT4G29010/AT1G43800/AT1G67730/AT5G16390/AT1G49430/AT1G77590/AT4G23850/AT5G46290/AT1G08510/AT2G47240/AT2G05990/AT5G48230/AT3G03980",21
"Metabolism","Metabolism of cofactors and vitamins","ath00860","Porphyrin metabolism","18/980","57/6356",0.315789473684211,2.04812030075188,3.39354757242505,0.0016312610066207,0.0111741378953518,0.0111741378953518,"AT1G74470/AT1G08520/AT5G43860/AT1G58290/AT3G56940/AT4G01690/AT1G44446/AT5G26710/AT5G54190/AT1G44000/AT1G19670/AT5G13630/AT3G09150/AT3G51820/AT1G04620/AT2G30390/AT4G25080/AT1G03475",18
"Metabolism","Lipid metabolism","ath00071","Fatty acid degradation","15/980","47/6356",0.319148936170213,2.06990881458967,3.14308854656463,0.00347389963506631,0.022663059524004,0.022663059524004,"AT3G48000/AT2G04350/AT3G23790/AT2G33150/AT3G51840/AT4G29010/AT4G36250/AT1G49430/AT4G34240/AT1G77590/AT4G23850/AT4G14430/AT5G24760/AT2G47240/AT5G48230",15
"Metabolism","Energy metabolism","ath00910","Nitrogen metabolism","14/980","43/6356",0.325581395348837,2.11162790697674,3.12260434317779,0.00382666741775808,0.0238297016469481,0.0238297016469481,"AT5G07440/AT5G14740/AT2G15620/AT3G01500/AT3G52720/AT5G35630/AT4G33580/AT4G37560/AT5G37600/AT5G53460/AT1G12940/AT5G18170/AT1G37130/AT5G04140",14
"Metabolism","Metabolism of cofactors and vitamins","ath00130","Ubiquinone and other terpenoid-quinone biosynthesis","13/980","40/6356",0.325,2.10785714285714,3.00077810534116,0.00533704388009812,0.0317902178944975,0.0317902178944975,"AT1G48320/AT1G65060/AT5G63380/AT4G19010/AT1G64970/AT1G51680/AT3G11945/AT2G18950/AT4G05160/AT3G24200/AT3G63410/AT4G32770/AT2G30490",13
"Metabolism","Carbohydrate metabolism","ath00500","Starch and sucrose metabolism","41/980","181/6356",0.226519337016575,1.46913970007893,2.73378387547571,0.00588259110784104,0.0335797909072593,0.0335797909072593,"AT4G39010/AT2G32290/AT4G34860/AT1G11820/AT1G56560/AT1G64390/AT5G51820/AT3G43190/AT4G02290/AT1G35910/AT5G36890/AT4G10260/AT3G23920/AT1G32900/AT3G46970/AT5G11720/AT1G62660/AT4G21760/AT2G39930/AT5G42740/AT3G01180/AT1G02850/AT1G12240/AT1G27680/AT5G65140/AT2G35840/AT5G19220/AT5G24300/AT2G21590/AT2G01630/AT5G48300/AT4G17770/AT1G23870/AT5G03650/AT1G66430/AT1G04920/AT1G69830/AT5G45300/AT5G64860/AT4G39210/AT1G73370",41
"Metabolism","Metabolism of cofactors and vitamins","ath00780","Biotin metabolism","7/980","16/6356",0.4375,2.8375,3.14183877623435,0.00645736346388499,0.0345287972376639,0.0345287972376639,"AT1G74960/AT2G22230/AT2G43360/AT5G46290/AT5G04620/AT2G05990/AT3G03980",7
"Metabolism","Amino acid metabolism","ath00380","Tryptophan metabolism","18/980","64/6356",0.28125,1.82410714285714,2.8289188768373,0.00655291042466614,0.0345287972376639,0.0345287972376639,"AT3G48000/AT4G35160/AT1G26220/AT4G31500/AT1G48910/AT1G80360/AT1G24100/AT5G54160/AT4G36250/AT4G34240/AT5G25620/AT4G35150/AT4G34880/AT1G48030/AT2G20340/AT4G39950/AT5G48230/AT3G16950",18
"Metabolism","Amino acid metabolism","ath00250","Alanine, aspartate and glutamate metabolism","15/980","51/6356",0.294117647058824,1.90756302521008,2.77818090476576,0.00809598064956973,0.0410796055181871,0.0410796055181871,"AT5G07440/AT2G30970/AT2G13360/AT5G17330/AT3G17760/AT4G24830/AT2G16570/AT5G35630/AT5G14760/AT5G37600/AT3G57610/AT1G70580/AT5G53460/AT3G16150/AT5G18170",15
"Metabolism","Metabolism of cofactors and vitamins","ath00670","One carbon pool by folate","13/980","42/6356",0.30952380952381,2.00748299319728,2.79673466511338,0.00841428696478798,0.0411699040777126,0.0411699040777126,"AT4G37930/AT2G35120/AT1G31220/AT5G47435/AT4G13940/AT1G32470/AT2G44160/AT1G48030/AT4G13930/AT1G11860/AT4G33010/AT2G35040/AT3G16950",13
