"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003735","structural constituent of ribosome","107/3764","298/26512",0.359060402684564,2.52906732092804,10.7977767424369,4.2423200437593e-21,3.2623441136509e-18,3.2623441136509e-18,"AT2G42710/AT3G05590/AT5G02450/AT3G10090/AT5G52370/AT5G10360/AT3G45030/AT4G37660/AT1G75350/AT4G27090/AT3G13120/AT2G04390/AT1G79850/AT2G34480/AT4G00100/AT5G17870/AT1G67430/AT5G30510/AT4G25740/AT1G02780/AT2G20450/AT2G40590/AT1G07320/AT1G07770/AT3G54210/AT3G52590/AT4G02230/AT1G14620/AT1G26880/AT2G33450/AT3G09630/AT1G32990/AT3G04770/AT1G64510/AT3G10950/AT3G49910/AT5G54600/AT4G15000/AT2G43030/AT4G01310/AT1G78630/AT5G09510/AT3G02080/AT4G17560/AT5G40950/AT1G07210/AT3G49010/AT3G48930/AT1G74270/AT1G64880/AT3G44890/AT4G36130/AT5G27700/AT2G33800/AT4G14320/AT1G49400/AT2G32060/AT4G28360/AT5G02960/AT1G36240/AT3G18240/AT3G18760/AT2G17360/AT5G39850/AT3G63490/AT5G39800/AT3G27850/AT5G48760/AT3G61110/AT3G09500/AT5G65220/AT1G26740/AT1G74050/AT5G04800/AT3G52580/AT1G68590/AT1G29070/AT3G25920/AT5G45590/AT5G56940/AT2G37270/AT3G09200/AT5G20180/AT2G42740/AT1G35680/AT4G34555/AT5G59240/AT2G36620/AT3G04920/AT3G13580/AT5G39740/AT2G37190/AT1G74970/AT4G17390/AT3G49080/AT5G58420/AT2G24090/AT3G13882/AT1G05190/AT3G05560/AT5G56710/AT3G04400/AT1G70600/AT5G24510/AT3G55280/AT5G13510/AT1G43170",107
"GO:0005198","structural molecule activity","122/3764","442/26512",0.276018099547511,1.94415299022413,8.14234020978231,1.02594478911329e-13,3.94475771414059e-11,3.94475771414059e-11,"AT2G42710/AT3G05590/AT5G02450/AT3G10090/AT5G52370/AT5G10360/AT3G45030/AT4G37660/AT1G75350/AT4G27090/AT3G13120/AT1G20696/AT2G04390/AT1G79850/AT2G34480/AT4G00100/AT5G17870/AT1G67430/AT5G30510/AT4G25740/AT1G02780/AT2G20450/AT2G40590/AT3G11130/AT1G07320/AT1G07770/AT3G54210/AT3G52590/AT4G02230/AT1G14620/AT1G26880/AT2G33450/AT3G09630/AT1G32990/AT3G04770/AT1G64510/AT3G10950/AT2G37620/AT3G49910/AT5G19770/AT5G54600/AT4G15000/AT2G43030/AT4G01310/AT1G78630/AT5G09510/AT3G02080/AT4G17560/AT5G40950/AT1G07210/AT3G49010/AT4G37130/AT3G48930/AT1G74270/AT1G64880/AT3G44890/AT4G36130/AT2G45000/AT5G27700/AT2G33800/AT4G14320/AT1G49400/AT5G12250/AT3G12110/AT2G32060/AT4G28360/AT5G02960/AT1G36240/AT3G18240/AT3G18760/AT2G17360/AT5G39850/AT3G63490/AT3G07390/AT4G01940/AT5G39800/AT3G27850/AT5G23860/AT5G48760/AT3G61110/AT3G09500/AT5G65220/AT1G26740/AT1G74050/AT5G04800/AT3G52580/AT1G68590/AT1G64350/AT1G29070/AT3G25920/AT5G45590/AT5G56940/AT2G37270/AT3G09200/AT5G20180/AT2G42740/AT1G35680/AT4G34555/AT5G59240/AT2G36620/AT3G04920/AT3G13580/AT4G25910/AT5G39740/AT1G26770/AT2G37190/AT1G74970/AT4G17390/AT3G49080/AT5G09810/AT5G58420/AT2G24090/AT3G13882/AT1G05190/AT3G05560/AT5G56710/AT3G04400/AT1G70600/AT5G24510/AT3G55280/AT5G13510/AT1G43170",122
"GO:0140098","catalytic activity, acting on RNA","117/3764","489/26512",0.239263803680982,1.6852715098805,6.22163712710578,5.09920417171022e-09,1.30709600268172e-06,1.30709600268172e-06,"AT2G25870/AT3G18600/AT5G24840/AT1G36310/AT4G10320/AT3G25660/AT2G25100/AT2G22400/AT5G15700/AT1G77030/AT5G22800/AT4G17100/AT4G13780/AT3G03710/AT5G43810/AT3G60500/AT1G66520/AT2G04270/AT5G05450/AT4G25630/AT3G06950/AT2G03800/AT3G57000/AT3G13180/AT3G56120/AT4G22720/AT2G03780/AT3G21300/AT3G53920/AT4G33760/AT5G21150/AT2G39740/AT3G04720/AT3G63510/AT1G68990/AT3G55340/AT1G48520/AT4G17300/AT1G24450/AT5G26830/AT5G63630/AT2G31170/AT5G51170/AT4G04350/AT5G01780/AT5G66360/AT2G04842/AT3G02660/AT4G36390/AT3G18500/AT5G24120/AT5G47010/AT5G26110/AT4G26600/AT2G32230/AT4G25730/AT2G04530/AT3G22330/AT1G69440/AT1G60230/AT1G29940/AT5G52520/AT1G64860/AT2G47300/AT2G39670/AT4G20910/AT2G45330/AT5G14580/AT3G48110/AT5G15390/AT5G10700/AT3G58570/AT5G26880/AT5G20040/AT5G10910/AT1G01860/AT2G25840/AT5G64050/AT1G31500/AT3G06980/AT4G29090/AT1G03687/AT1G31280/AT5G46580/AT1G30680/AT4G02940/AT2G27040/AT1G75200/AT5G13730/AT1G01760/AT5G49030/AT4G37020/AT3G13490/AT5G14600/AT3G13740/AT1G08540/AT1G14790/AT3G57080/AT3G18610/AT3G23780/AT1G11870/AT3G58140/AT5G16715/AT5G20320/AT1G60620/AT5G02250/AT4G15850/AT1G55150/AT4G09730/AT1G09800/AT3G56330/AT5G19040/AT2G36990/AT1G63020/AT3G28460/AT5G16140/AT1G58290",117
"GO:0140101","catalytic activity, acting on a tRNA","47/3764","146/26512",0.321917808219178,2.2674508319625,6.24671478595668,2.45235723758381e-08,4.71068776146807e-06,4.71068776146807e-06,"AT5G24840/AT1G36310/AT4G10320/AT3G25660/AT2G22400/AT5G22800/AT4G13780/AT1G66520/AT3G06950/AT2G03800/AT3G56120/AT4G22720/AT4G33760/AT3G63510/AT1G48520/AT4G17300/AT5G26830/AT2G31170/AT4G04350/AT2G04842/AT3G02660/AT4G36390/AT5G26110/AT2G32230/AT2G04530/AT5G52520/AT2G47300/AT2G45330/AT3G48110/AT5G10700/AT5G20040/AT2G25840/AT5G64050/AT1G03687/AT1G75200/AT1G01760/AT5G49030/AT3G13490/AT5G14600/AT1G11870/AT3G58140/AT5G16715/AT1G09800/AT3G56330/AT5G19040/AT5G16140/AT1G58290",47
"GO:0019843","rRNA binding","27/3764","63/26512",0.428571428571429,3.01867314407166,6.52526125149115,3.06286590472567e-08,4.71068776146807e-06,4.71068776146807e-06,"AT1G06190/AT4G00100/AT5G17870/AT3G57000/AT1G32990/AT4G16390/AT1G64510/AT1G12800/AT1G70200/AT1G07210/AT5G66470/AT1G11240/AT1G72050/AT3G18760/AT5G39850/AT5G46580/AT5G27820/AT2G37270/AT3G09200/AT1G08845/AT1G30960/AT1G48350/AT4G09730/AT5G39740/AT2G37190/AT2G40430/AT1G52930",27
"GO:0042802","identical protein binding","100/3764","420/26512",0.238095238095238,1.67704063559536,5.68920978465835,8.34563955324129e-08,1.06963280274043e-05,1.06963280274043e-05,"AT3G55950/AT2G22640/AT4G30200/AT5G61850/AT2G20180/AT5G47110/AT5G08130/AT4G18130/AT1G01510/AT5G58140/AT2G47450/AT4G07960/AT4G24540/AT3G49250/AT5G16530/AT4G39400/AT3G17860/AT1G19850/AT4G29080/AT3G01470/AT3G47430/AT5G03150/AT3G59420/AT1G51140/AT5G65700/AT5G05000/AT2G46340/AT5G54770/AT3G06960/AT4G22200/AT4G08920/AT3G48730/AT1G62360/AT5G44030/AT5G12330/AT3G28920/AT4G22890/AT3G27925/AT2G32950/AT2G01760/AT1G11430/AT2G30490/AT2G37678/AT1G80600/AT5G10870/AT3G15354/AT5G27380/AT3G29200/AT2G13560/AT2G27230/AT2G21280/AT2G33310/AT1G17840/AT2G04030/AT1G73590/AT5G01410/AT1G14440/AT2G43950/AT3G61950/AT5G65930/AT3G04730/AT2G28900/AT1G31500/AT1G69390/AT5G43700/AT5G56040/AT4G17600/AT1G04240/AT2G44050/AT2G37630/AT5G15100/AT4G31590/AT3G12670/AT1G01760/AT3G45780/AT2G33550/AT4G23750/AT4G15560/AT1G80560/AT1G09570/AT3G01680/AT2G38310/AT2G35940/AT5G55280/AT1G79790/AT3G15540/AT4G00570/AT1G04250/AT3G17880/AT3G19720/AT1G45474/AT1G78590/AT3G06483/AT1G70940/AT4G16160/AT1G03475/AT4G02120/AT5G63860/AT5G28750/AT1G48480",100
"GO:0016853","isomerase activity","107/3764","460/26512",0.232608695652174,1.63839578616643,5.61842574240633,1.06357508302638e-07,1.16841319835327e-05,1.16841319835327e-05,"AT3G10060/AT3G18600/AT3G10230/AT3G15520/AT3G44600/AT1G18170/AT5G57170/AT1G26940/AT1G77030/AT5G57030/AT1G18870/AT2G03270/AT5G05450/AT3G55440/AT3G06950/AT3G62030/AT1G44900/AT1G74070/AT5G48570/AT1G01950/AT3G25230/AT3G57150/AT5G45680/AT2G30695/AT5G46280/AT3G48730/AT2G25170/AT3G55340/AT2G38730/AT5G63630/AT5G42150/AT5G47820/AT5G28840/AT5G01650/AT5G60640/AT2G16440/AT5G51820/AT3G01480/AT5G14460/AT2G39080/AT5G47010/AT3G61610/AT1G20810/AT3G55520/AT2G43560/AT5G66530/AT5G10870/AT3G22330/AT5G05270/AT1G63000/AT3G60370/AT3G10270/AT5G61410/AT3G29200/AT3G16060/AT5G44520/AT4G14430/AT2G36130/AT2G30320/AT5G42740/AT4G24170/AT2G07050/AT3G04790/AT5G54280/AT1G55370/AT4G01020/AT4G18465/AT3G58570/AT5G49970/AT5G65930/AT5G10170/AT2G39140/AT5G35970/AT5G67630/AT3G06980/AT1G80350/AT1G08730/AT1G30680/AT5G13410/AT5G04895/AT1G21750/AT1G13280/AT1G01940/AT4G39050/AT4G39710/AT1G64680/AT4G37020/AT2G22240/AT2G21300/AT3G18610/AT3G02780/AT3G55120/AT4G25340/AT3G56070/AT4G15850/AT1G55150/AT4G09730/AT1G20720/AT1G75690/AT1G64770/AT1G24290/AT1G09800/AT4G31210/AT5G55220/AT5G27950/AT1G33390/AT1G48650",107
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","24/3764","57/26512",0.421052631578947,2.96571396610549,6.04324387598276,2.65034033040175e-07,2.54763964259868e-05,2.54763964259868e-05,"AT3G10060/AT3G15520/AT3G44600/AT1G18170/AT1G26940/AT3G62030/AT1G74070/AT5G48570/AT3G25230/AT5G45680/AT2G30695/AT2G38730/AT3G01480/AT1G20810/AT3G55520/AT2G43560/AT3G60370/AT2G36130/AT5G13410/AT1G01940/AT4G39710/AT4G25340/AT3G56070/AT5G55220",24
"GO:0016874","ligase activity","58/3764","212/26512",0.273584905660377,1.9270146171275,5.51242750216292,3.88073599365352e-07,3.31587331013284e-05,3.31587331013285e-05,"AT2G04350/AT4G18480/AT2G21860/AT1G49430/AT4G10320/AT3G25660/AT5G22800/AT4G13780/AT1G77590/AT1G08520/AT4G14070/AT2G46370/AT4G33760/AT4G09650/AT5G13050/AT2G47240/AT1G48520/AT4G17300/AT5G26830/AT5G35630/AT2G31170/AT4G04350/AT2G04842/AT3G02660/AT5G13630/AT4G03400/AT5G63380/AT5G16390/AT5G27380/AT5G52520/AT1G36160/AT4G29480/AT4G05160/AT1G09830/AT1G55090/AT3G48110/AT1G63680/AT5G35360/AT5G55130/AT3G52300/AT4G23850/AT2G25840/AT5G64050/AT1G51680/AT3G12670/AT5G37600/AT5G49030/AT4G19010/AT3G13490/AT4G04640/AT5G05980/AT1G11870/AT3G58140/AT5G16715/AT5G08680/AT2G03667/AT1G65060/AT4G02120",58
"GO:0016859","cis-trans isomerase activity","25/3764","63/26512",0.396825396825397,2.79506772599227,5.80246777969913,5.85016680667993e-07,4.32359032485229e-05,4.32359032485229e-05,"AT3G10060/AT3G15520/AT3G44600/AT1G18170/AT1G26940/AT3G62030/AT1G74070/AT5G48570/AT3G25230/AT5G45680/AT2G30695/AT2G38730/AT3G01480/AT1G20810/AT3G55520/AT2G43560/AT3G60370/AT2G36130/AT5G13410/AT1G01940/AT4G39710/AT1G64680/AT4G25340/AT3G56070/AT5G55220",25
