"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GUL01G000002",934.235073043274,0.189851766490971,0.169732432518348,1.11853558965785,0.263338315223747,0.3867907250866
"GUL01G000003",53.2596482741088,0.887237113086022,0.69582596580922,1.27508480091599,0.202279228456654,0.313631340024637
"GUL01G000005",588.919548390018,-1.66538883051423,0.310830838667251,-5.35786229466459,8.42123839096408e-08,4.40127837697385e-07
"GUL01G000006",905.759504445632,-0.744705905262233,0.320065809347864,-2.32672745264349,0.0199797757653316,0.0449479490185999
"GUL01G000008",7.06962850120108,-3.85052391621598,3.46183143634255,-1.11227943561691,0.26601802289777,0.389882704225065
"GUL01G000010",7.51389869904111,0,4.40735632388199,0,NA,NA
"GUL01G000012",4.69637698306863,2.00684936309183,3.24631358376451,0.618193317222495,0.536447914708205,0.663717234122066
"GUL01G000019",230.547561128485,-0.182813717531728,0.437642425467861,-0.417723938295724,0.676148968011038,0.78111083377392
"GUL01G000020",134.853649896036,-0.494953285253004,0.642294491029831,-0.770601791180576,0.440942999186223,0.574356399449516
"GUL01G000021",290.074231507163,-0.213577169028243,0.355492258396562,-0.600792742974424,0.547978038257136,0.673578528765077
"GUL01G000022",1189.84999107711,1.47209753326338,0.232264733730286,6.33801571861889,2.32743089298516e-10,1.51902476342549e-09
"GUL01G000024",13.9723750525223,-2.69540847944263,2.74798218026983,-0.980868252638363,0.326657715014024,0.456119513961607
"GUL01G000030",23.7017322547854,0.245055972241119,1.35788827952777,0.180468434653801,0.856784833016454,0.914001059566502
"GUL01G000031",117.741683830985,2.24798073488094,0.853055612314078,2.63521006418663,0.00840852272810363,0.0209372303055702
"GUL01G000032",2.60667782150747,5.69163745592427,4.25465287661823,1.3377442581046,0.180979818288198,NA
"GUL01G000034",270.962357199234,-0.946765193251031,0.496292748488701,-1.90767484742442,0.0564332545882563,0.1102379727695
"GUL01G000036",15.7827794682761,3.10533373451684,2.69410895596893,1.15263851064257,0.249058789518229,0.370229603545253
"GUL01G000037",15.3270413578375,-1.18320722692995,2.43550794758469,-0.485815383235904,0.627098066460454,0.740312125914285
"GUL01G000044",8.22323081662515,-1.99564694193112,4.24200400257848,-0.470449094512422,NA,NA
"GUL01G000051",7.89074690743326,4.77061515309907,3.82677103329567,1.24664243342266,NA,NA
"GUL01G000052",9.91380937705149,14.4095815751785,4.36671394204283,3.29986845175332,NA,NA
"GUL01G000057",7.72909694618448,1.2785459552924,3.18168433493909,0.401845632909676,0.687797636230427,0.789966304844114
"GUL01G000058",128.280844220128,3.94351421247472,1.12721339396356,3.49846287632226,0.00046794822919322,0.00150740802891987
"GUL01G000059",31.0628928608217,-4.7086921635898,1.57092094241085,-2.99740874061013,0.00272285368141735,0.00756012672653269
"GUL01G000061",10.6207224854334,7.71831403741104,3.25673235306906,2.36995650874948,0.0177901777825226,0.0406054350558536
"GUL01G000062",25.5452818717478,1.14739259991598,2.60483940387541,0.440484967406789,0.659585897578186,0.768621312418843
"GUL01G000063",12.6623024022071,-3.11356572040346,1.76864323630175,-1.76042610318289,0.0783355867061042,0.145141286363484
"GUL01G000064",2.48844152059002,2.54194740999574,4.15343150167412,0.612011395630615,0.540530218007936,NA
"GUL01G000068",15.769849277631,2.16836118381473,1.59874642702453,1.35628836891309,0.17500743472535,0.27899719144785
"GUL01G000079",3.59232242436853,-1.05027344822056,4.10821440631168,-0.255652053263569,0.79821952094103,NA
"GUL01G000080",306.024161718796,1.83347632514931,0.281076771512774,6.52304463040974,6.8894351511713e-11,4.68742967490933e-10
"GUL01G000081",27.7425585349812,-6.5547958977957,1.54932390667375,-4.23074598511052,2.32917578607008e-05,9.15030624735165e-05
"GUL01G000083",2.43482179889228,0.669726482975889,3.69999118576348,0.181007588762051,0.856361619437517,NA
"GUL01G000084",310.233006261874,-0.328197061192316,0.583153381100986,-0.562797150507272,0.573573020883206,0.695646172647841
"GUL01G000087",2.09006270660325,0,4.40735632392471,0,1,NA
"GUL01G000088",82.6133293849253,1.80671149017637,1.15446760779972,1.56497374025049,0.117589066706563,0.202419975789786
"GUL01G000090",35.3420726054398,0,2.18892538403117,0,1,1
"GUL01G000100",402.147368453436,2.36070257088028,0.50371889975913,4.6865475407199,2.77852299962408e-06,1.22245855371597e-05
"GUL01G000101",414.421487003299,-1.27164270419465,0.755016717225239,-1.68425767957571,0.0921318804115755,0.165918856277771
"GUL01G000102",6.80392891385944,-4.30451802170285,4.14661752862668,-1.03807934828474,0.299233115185391,0.426428926704627
