"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","photosynthesis","118/4111","200/21006",0.59,3.01472634395524,14.121887557767,7.42508850191292e-35,1.54887346149903e-31,1.42196001114001e-31,"AT5G66190/AT4G35440/AT3G08010/AT5G01600/AT3G16250/AT2G30950/AT5G52520/AT1G76450/AT5G08720/AT4G23890/AT1G15820/AT5G57050/AT3G47470/AT3G56650/AT3G15850/AT2G40300/AT1G05385/AT1G76570/AT3G49720/AT4G02530/AT3G55800/AT3G27925/AT3G18680/AT1G06680/AT4G04640/AT5G42270/AT1G67740/AT1G67090/AT3G63540/AT1G71500/AT1G14150/AT1G18730/AT5G52100/AT2G34860/AT1G64810/AT1G55480/AT4G33470/AT3G61470/AT1G64860/AT5G27390/AT1G67840/AT4G03280/AT1G76550/AT4G01050/AT3G62410/AT2G05620/AT1G54780/AT3G61320/AT1G75690/AT1G27730/AT2G40100/AT1G79040/AT1G43670/AT4G10340/AT1G15980/AT5G08410/AT3G54890/AT5G57030/AT1G34000/AT3G46610/AT3G01480/AT1G61520/AT2G20890/AT4G22890/AT3G50820/AT1G68830/AT2G04700/AT1G77090/AT1G55670/AT1G75540/AT4G27600/AT5G49740/AT4G30950/AT4G27800/AT2G46820/AT4G25910/AT1G03600/AT5G23120/AT1G64770/AT5G02120/AT1G45474/AT5G01500/AT1G61800/AT4G05180/AT4G01800/AT5G24120/AT3G15095/AT4G33520/AT4G09650/AT3G53920/AT1G08380/AT5G64040/AT3G11670/AT1G29930/AT3G55250/AT4G31390/AT4G35250/AT3G01440/AT3G54050/AT3G03380/AT3G17170/AT2G05100/AT1G54500/AT2G30570/AT1G19150/AT1G64150/AT1G09530/AT1G42970/AT5G38410/AT5G54270/AT1G78995/AT3G05410/AT3G01500/AT5G01920/AT2G01590/AT1G70760/AT3G55330/AT4G04850",118
"GO:0019684","photosynthesis, light reaction","92/4111","146/21006",0.63013698630137,3.21981453034458,13.2767552386872,1.35948568749603e-30,1.41794357205836e-27,1.30175841192904e-27,"AT5G66190/AT4G35440/AT3G08010/AT3G16250/AT2G30950/AT1G76450/AT5G08720/AT4G23890/AT1G15820/AT5G57050/AT3G47470/AT3G56650/AT3G15850/AT1G05385/AT1G76570/AT4G02530/AT3G27925/AT3G18680/AT1G06680/AT4G04640/AT5G42270/AT1G67740/AT3G63540/AT1G71500/AT1G14150/AT1G18730/AT5G52100/AT2G34860/AT1G55480/AT4G33470/AT3G61470/AT4G03280/AT4G01050/AT2G05620/AT1G54780/AT3G61320/AT1G75690/AT2G40100/AT1G79040/AT4G10340/AT1G15980/AT3G54890/AT5G57030/AT1G34000/AT3G46610/AT3G01480/AT1G61520/AT2G20890/AT4G22890/AT3G50820/AT1G68830/AT1G77090/AT1G55670/AT5G49740/AT4G30950/AT4G27800/AT2G46820/AT4G25910/AT1G03600/AT5G23120/AT1G64770/AT5G02120/AT1G45474/AT5G01500/AT4G05180/AT5G24120/AT3G15095/AT4G33520/AT4G09650/AT1G08380/AT5G64040/AT3G11670/AT1G29930/AT3G55250/AT4G31390/AT4G35250/AT3G01440/AT3G54050/AT3G03380/AT2G05100/AT1G54500/AT2G30570/AT1G19150/AT1G64150/AT1G09530/AT5G54270/AT1G78995/AT3G05410/AT5G01920/AT2G01590/AT1G70760/AT3G55330",92
"GO:0006091","generation of precursor metabolites and energy","166/4111","385/21006",0.431168831168831,2.20314582036791,11.7530275344278,1.68875684724974e-26,1.17424892778765e-23,1.07803191154303e-23,"AT5G24400/AT5G66190/AT4G35440/AT3G08010/AT2G07689/AT3G16250/AT5G65750/AT2G20420/AT5G35790/AT2G30950/AT5G61580/AT1G76450/AT5G08720/AT3G45300/AT4G23890/AT1G15820/AT3G02360/AT5G57050/AT3G47470/AT5G64210/AT5G43330/AT3G56650/AT2G43400/AT3G15850/AT1G05385/AT5G42740/AT1G76570/AT4G02530/AT3G27925/AT3G18680/AT2G39930/AT5G56350/AT2G01140/AT1G06680/AT4G26270/AT4G04640/AT5G42270/AT3G14940/AT1G68750/AT1G67740/AT3G63540/AT1G71500/AT5G58330/AT1G14150/AT1G18730/AT5G52100/AT2G34860/AT5G52920/AT1G55480/AT4G33470/AT2G27510/AT3G61470/AT4G02580/AT4G03280/AT3G52990/AT1G53310/AT1G74030/AT4G01050/AT2G05620/AT1G54780/AT4G39210/AT3G22960/AT3G61320/AT1G75690/AT5G61410/AT2G40100/AT1G79040/AT4G26530/AT1G22170/AT2G44620/AT4G10340/AT1G10960/AT2G45290/AT5G51060/AT1G15980/AT3G44730/AT3G54890/AT5G48300/AT5G57030/AT1G34000/AT2G22480/AT3G46610/AT3G01480/AT1G61520/AT2G20890/AT4G22890/AT3G50820/AT1G68830/AT2G36530/AT1G77090/AT1G55670/AT4G38970/AT3G46970/AT5G08690/AT2G21590/AT5G49740/AT4G30950/AT5G19220/AT4G27800/AT2G46820/AT4G25910/AT1G03600/AT5G23120/AT3G15840/AT1G05575/AT5G08680/AT1G64770/AT3G04120/AT5G02120/AT1G19530/AT2G05710/AT1G45474/AT5G01500/AT2G34590/AT5G40810/AT4G05180/AT3G06483/AT5G40760/AT3G16950/AT5G24120/AT3G15095/AT4G33520/AT3G60750/AT4G09650/AT4G05020/AT1G77120/AT1G08380/AT5G64040/AT5G66760/AT3G11670/AT1G29930/AT3G55250/AT4G31390/AT2G21330/AT4G35250/AT3G01440/AT3G54050/AT4G14890/AT3G03380/AT4G01100/AT2G05100/AT1G54500/AT2G30570/AT3G55440/AT1G19150/AT1G80230/AT1G56190/AT3G58750/AT2G44350/AT1G32440/AT1G01090/AT1G64150/AT1G09530/AT2G26800/AT5G15120/AT1G27680/AT4G17650/AT5G54270/AT1G78995/AT5G17310/AT3G05410/AT1G13440/AT5G01920/AT2G01590/AT1G70760/AT3G55330",166
"GO:0009611","response to wounding","120/4111","274/21006",0.437956204379562,2.23782729973171,10.1735077728052,3.4923162378896e-20,1.82124291805943e-17,1.67201173267315e-17,"AT2G46370/AT5G05730/AT4G39980/AT1G09340/AT1G72300/AT1G19180/AT1G20510/AT1G01140/AT2G27690/AT1G22640/AT4G38130/AT1G19640/AT5G47240/AT1G72520/AT3G54420/AT1G66760/AT5G63770/AT5G50200/AT5G63450/AT3G16857/AT2G33150/AT5G42650/AT2G44810/AT2G06050/AT5G08790/AT3G24550/AT1G31690/AT5G11090/AT1G73500/AT3G23050/AT1G19220/AT1G55020/AT1G55480/AT4G35550/AT4G01370/AT4G20140/AT1G80440/AT4G21440/AT4G16760/AT3G51480/AT1G49570/AT1G17420/AT1G73080/AT1G27730/AT3G48360/AT5G20900/AT3G12500/AT2G30490/AT1G01720/AT2G02990/AT5G54640/AT5G46050/AT5G53890/AT2G37040/AT3G51460/AT1G42540/AT1G73260/AT2G38900/AT5G67480/AT2G26690/AT1G02205/AT1G51680/AT4G17980/AT3G14050/AT1G76650/AT3G51420/AT2G20340/AT4G16740/AT3G61060/AT5G53750/AT2G47800/AT5G57280/AT1G78080/AT5G47910/AT3G45140/AT5G14780/AT2G47260/AT2G14580/AT4G02020/AT2G42490/AT1G05200/AT3G14840/AT1G32640/AT1G51760/AT1G01470/AT4G08170/AT1G17840/AT5G56550/AT4G26640/AT4G32940/AT5G47010/AT4G15440/AT5G48150/AT4G35770/AT1G79380/AT4G24220/AT3G58760/AT3G44550/AT2G38870/AT1G80840/AT3G25250/AT4G11280/AT4G34190/AT1G72450/AT5G57800/AT1G76690/AT3G53600/AT3G17860/AT3G11480/AT5G09810/AT1G04220/AT5G24090/AT5G63970/AT2G32800/AT3G13790/AT2G28900/AT3G53260/AT2G46970/AT5G13930/AT1G67560",120
"GO:0032787","monocarboxylic acid metabolic process","174/4111","486/21006",0.358024691358025,1.82940079461607,9.12535748258966,2.01099185082636e-17,8.38985800164758e-15,7.70239975959028e-15,"AT2G46370/AT1G08510/AT2G13560/AT1G19440/AT4G31500/AT1G62640/AT1G50940/AT1G20510/AT1G74960/AT5G61580/AT1G22640/AT5G57580/AT1G19640/AT4G32770/AT2G04350/AT5G04660/AT2G43710/AT1G72520/AT4G36830/AT1G72970/AT1G67280/AT5G63450/AT1G80360/AT2G43360/AT1G67730/AT2G33150/AT3G15850/AT1G43800/AT5G43430/AT5G42740/AT5G52810/AT1G73805/AT4G00570/AT1G16060/AT5G42650/AT2G44810/AT2G45970/AT2G05990/AT2G28880/AT4G08850/AT2G06050/AT5G56350/AT2G01140/AT4G26270/AT5G23190/AT3G23840/AT1G76150/AT4G05530/AT5G08415/AT2G18950/AT3G10870/AT1G01710/AT5G52920/AT1G55020/AT4G39660/AT2G23620/AT4G17260/AT4G19230/AT5G16390/AT3G52990/AT1G07260/AT4G23850/AT1G74030/AT4G18780/AT1G49430/AT2G31690/AT1G13280/AT4G16760/AT3G22960/AT1G17420/AT1G79750/AT4G14430/AT4G24230/AT4G26530/AT1G22170/AT3G47860/AT1G65690/AT2G44620/AT1G05680/AT5G51830/AT5G05580/AT5G57590/AT3G53140/AT2G32720/AT1G10670/AT2G38550/AT2G22230/AT1G66430/AT2G37040/AT1G01120/AT5G08520/AT1G02860/AT3G06350/AT2G45670/AT5G45550/AT2G22480/AT1G68530/AT3G25780/AT4G00360/AT4G03560/AT4G15530/AT1G16540/AT2G36530/AT2G43820/AT3G28910/AT1G06130/AT4G38970/AT5G65110/AT2G26250/AT1G80950/AT3G14440/AT4G05160/AT4G30950/AT5G24530/AT3G45140/AT3G07560/AT5G17380/AT3G04120/AT2G27150/AT5G67030/AT1G19250/AT2G34590/AT3G52430/AT3G53480/AT3G06483/AT2G13810/AT3G16950/AT1G08980/AT4G39950/AT5G46290/AT5G04620/AT2G46110/AT4G15440/AT1G15780/AT2G24300/AT4G25050/AT5G07010/AT5G57850/AT2G21330/AT5G04760/AT3G06650/AT4G13040/AT2G29090/AT3G55440/AT2G04240/AT1G12050/AT1G76690/AT1G56190/AT2G43840/AT1G77590/AT3G58750/AT5G20410/AT1G32440/AT1G48030/AT1G52340/AT3G23790/AT1G01090/AT5G63380/AT5G09660/AT1G11600/AT3G48460/AT2G47240/AT3G15290/AT4G33950/AT1G11840/AT3G15730/AT1G13440/AT3G51840/AT4G29010/AT4G10490/AT2G23610/AT1G44350/AT1G67560/AT4G30440",174
"GO:0009414","response to water deprivation","167/4111","461/21006",0.362255965292842,1.85102135902248,9.11368121320748,2.49317243052718e-17,8.40222882763145e-15,7.71375693000549e-15,"AT1G10370/AT1G74920/AT3G11410/AT4G25490/AT5G40010/AT2G33860/AT1G09340/AT1G49230/AT5G25620/AT5G50720/AT1G05260/AT5G24030/AT5G58430/AT1G07200/AT3G05640/AT1G47128/AT5G57050/AT2G22430/AT5G66880/AT1G32080/AT3G18490/AT5G58070/AT2G38750/AT2G21620/AT5G01820/AT4G20350/AT1G22810/AT2G41870/AT3G16857/AT1G58440/AT1G16060/AT1G69310/AT1G19490/AT2G39800/AT2G18050/AT1G64660/AT2G04030/AT1G31690/AT3G23050/AT4G13850/AT3G22380/AT4G34220/AT4G00430/AT1G02730/AT2G33590/AT1G59870/AT3G05700/AT3G14080/AT2G17840/AT4G02380/AT2G46680/AT5G13750/AT5G56030/AT4G18780/AT2G05620/AT1G54100/AT1G68010/AT3G02480/AT1G08720/AT4G26555/AT1G12110/AT1G27730/AT3G13380/AT3G47860/AT3G52150/AT4G17615/AT1G44170/AT5G38820/AT1G05680/AT1G15690/AT4G34240/AT5G63460/AT3G63520/AT3G02130/AT5G05690/AT2G37040/AT4G15910/AT5G08520/AT3G47600/AT1G56600/AT3G56200/AT4G14300/AT1G76180/AT3G17000/AT1G12610/AT1G02205/AT4G14540/AT1G62660/AT2G20890/AT5G38710/AT3G23920/AT1G67360/AT4G24190/AT3G26090/AT3G46970/AT3G14440/AT2G37770/AT1G04400/AT4G34890/AT5G67300/AT5G06760/AT2G47800/AT1G78080/AT1G76080/AT3G45140/AT5G03740/AT3G53420/AT1G46768/AT5G67030/AT1G15520/AT1G30270/AT2G18960/AT3G24500/AT1G32640/AT2G21660/AT2G35930/AT5G25610/AT2G14260/AT4G08920/AT1G01470/AT2G38470/AT3G56400/AT5G56550/AT5G59220/AT4G39950/AT4G29920/AT4G39400/AT4G30960/AT1G77120/AT1G78380/AT5G12290/AT2G30980/AT1G60200/AT3G11130/AT1G51140/AT4G11280/AT4G31390/AT4G37790/AT4G20260/AT5G52300/AT5G59550/AT2G05100/AT1G13740/AT5G06530/AT2G47180/AT1G62280/AT3G53600/AT5G40390/AT1G52340/AT1G01620/AT2G25625/AT4G35300/AT1G74520/AT2G32150/AT5G65730/AT1G18390/AT5G24090/AT5G14420/AT5G05410/AT5G58787/AT1G79600/AT1G68090/AT4G33950/AT1G75380/AT2G37170/AT3G12490/AT5G61590",167
"GO:0009657","plastid organization","127/4111","318/21006",0.39937106918239,2.04066861572495,9.22407333027338,2.83877307427428e-17,8.40222882763145e-15,7.71375693000549e-15,"AT2G25870/AT4G35440/AT3G08010/AT3G05710/AT1G11870/AT1G64500/AT1G09340/AT2G30950/AT2G28000/AT5G65460/AT4G27670/AT5G24314/AT1G32080/AT2G38140/AT2G38370/AT2G07050/AT5G26742/AT3G17040/AT2G33150/AT4G20360/AT4G16390/AT4G28740/AT3G18680/AT5G58650/AT5G48470/AT2G21280/AT5G54600/AT3G25690/AT2G34860/AT1G64810/AT3G10420/AT4G01940/AT5G15450/AT1G03160/AT1G75100/AT2G31690/AT5G62440/AT5G36170/AT5G22640/AT2G16365/AT1G68050/AT3G19720/AT1G30610/AT3G18420/AT3G61320/AT3G23020/AT5G22830/AT2G33800/AT1G32500/AT4G37920/AT3G56940/AT2G28800/AT4G31850/AT4G35780/AT1G74730/AT3G46630/AT3G23400/AT2G34620/AT1G66840/AT4G13200/AT5G17790/AT5G56860/AT3G46610/AT2G20890/AT4G38470/AT1G68590/AT3G29185/AT4G31780/AT1G44575/AT1G42550/AT2G30520/AT5G08050/AT3G24590/AT2G40480/AT1G20830/AT2G46820/AT4G25910/AT5G23120/AT4G09620/AT3G63140/AT1G06870/AT5G58770/AT5G12130/AT5G10490/AT3G56910/AT4G19650/AT5G20610/AT3G45780/AT4G01800/AT5G24120/AT5G59220/AT1G44000/AT5G55280/AT1G79220/AT5G46290/AT1G62750/AT2G04270/AT2G20570/AT2G16800/AT2G46340/AT3G10670/AT5G13770/AT1G28530/AT4G31390/AT5G46860/AT3G62910/AT3G60400/AT1G56190/AT2G01110/AT2G26570/AT2G25625/AT1G12410/AT5G23040/AT3G56290/AT3G47450/AT5G53080/AT5G40270/AT2G30040/AT4G01150/AT3G02380/AT1G79600/AT4G13670/AT1G69200/AT5G58140/AT4G37650/AT4G26150/AT4G04850",127
"GO:0009409","response to cold","161/4111","440/21006",0.365909090909091,1.86968775568873,9.09433109650491,3.2223312857647e-17,8.40222882763145e-15,7.71375693000549e-15,"AT1G53240/AT3G26420/AT5G53000/AT3G11410/AT1G32060/AT5G01600/AT4G25490/AT5G40010/AT1G09340/AT1G49230/AT2G22840/AT1G01140/AT5G50720/AT1G74960/AT4G21150/AT4G35450/AT5G61030/AT1G56070/AT1G05260/AT3G47470/AT2G47730/AT4G24770/AT3G08720/AT5G63770/AT2G22370/AT5G58070/AT2G01570/AT1G16880/AT2G38750/AT4G17090/AT1G67280/AT1G50460/AT5G01820/AT4G20350/AT4G36930/AT1G35460/AT4G27310/AT4G35790/AT1G67090/AT5G65430/AT4G13850/AT1G16390/AT2G22300/AT3G22840/AT3G55990/AT3G14080/AT3G17020/AT2G17840/AT4G02380/AT1G20823/AT2G36400/AT3G61470/AT4G01370/AT5G62390/AT5G51820/AT1G01860/AT5G54590/AT3G62410/AT5G12250/AT5G54470/AT5G11790/AT5G61410/AT1G27730/AT3G48360/AT2G33800/AT3G53990/AT3G52150/AT4G17615/AT5G38820/AT3G02870/AT4G31120/AT3G02130/AT1G01120/AT4G15910/AT5G06290/AT1G56600/AT3G61950/AT3G56200/AT5G54770/AT1G76180/AT3G54890/AT1G12610/AT2G25930/AT1G68530/AT4G04920/AT1G16540/AT1G61520/AT4G38840/AT2G36530/AT1G09570/AT3G48750/AT2G26250/AT5G13650/AT5G58220/AT3G49260/AT2G37770/AT2G35040/AT1G45231/AT1G23740/AT5G06760/AT2G28200/AT1G78080/AT5G20250/AT5G03740/AT4G26080/AT1G46768/AT3G55580/AT1G15520/AT5G58770/AT1G05200/AT1G45474/AT4G02330/AT2G21660/AT2G38470/AT1G15950/AT4G09650/AT5G58940/AT5G04530/AT2G43010/AT1G09780/AT1G77120/AT2G36640/AT1G18740/AT2G20180/AT3G11630/AT2G39730/AT4G20260/AT1G01060/AT2G37220/AT5G52300/AT3G54050/AT1G71960/AT3G03050/AT2G46090/AT2G05100/AT2G46210/AT2G47180/AT3G53600/AT4G37930/AT1G63250/AT4G35300/AT1G09530/AT5G47230/AT1G74520/AT1G42970/AT2G16500/AT1G77030/AT5G24090/AT2G42200/AT5G63320/AT4G35090/AT2G26640/AT1G16670/AT2G07340/AT5G52370/AT3G01500/AT1G68090/AT3G12490/AT2G28900/AT3G23000/AT2G31180",161
"GO:0009415","response to water","170/4111","475/21006",0.357894736842105,1.82873676528953,9.01185805322413,4.92227849274436e-17,1.14087477065164e-14,1.04739240610081e-14,"AT1G10370/AT1G74920/AT3G11410/AT4G25490/AT5G40010/AT2G33860/AT1G09340/AT1G49230/AT5G25620/AT5G50720/AT1G05260/AT5G24030/AT5G58430/AT1G07200/AT3G05640/AT1G47128/AT5G57050/AT2G22430/AT5G66880/AT1G32080/AT3G18490/AT5G58070/AT2G38750/AT2G21620/AT5G01820/AT4G20350/AT1G22810/AT2G41870/AT3G16857/AT1G58440/AT1G16060/AT1G69310/AT1G19490/AT2G39800/AT2G18050/AT3G24140/AT1G64660/AT1G12480/AT2G04030/AT1G31690/AT3G23050/AT4G13850/AT3G22380/AT4G34220/AT4G00430/AT1G02730/AT2G33590/AT1G59870/AT3G05700/AT3G14080/AT2G17840/AT4G02380/AT2G46680/AT5G13750/AT5G56030/AT4G18780/AT2G05620/AT1G54100/AT1G68010/AT3G02480/AT1G08720/AT4G26555/AT1G12110/AT1G27730/AT3G13380/AT3G47860/AT3G52150/AT4G17615/AT1G44170/AT5G38820/AT1G05680/AT1G15690/AT4G34240/AT5G63460/AT3G63520/AT3G02130/AT5G05690/AT2G37040/AT4G15910/AT5G08520/AT3G47600/AT1G56600/AT3G56200/AT4G14300/AT1G76180/AT3G17000/AT1G12610/AT1G02205/AT4G14540/AT1G62660/AT2G20890/AT5G38710/AT3G23920/AT1G67360/AT4G24190/AT3G26090/AT3G46970/AT3G14440/AT2G37770/AT1G04400/AT4G34890/AT5G67300/AT5G06760/AT2G47800/AT1G78080/AT1G76080/AT3G45140/AT5G03740/AT3G53420/AT1G46768/AT5G67030/AT1G15520/AT1G30270/AT4G28300/AT2G18960/AT3G24500/AT1G32640/AT2G21660/AT2G35930/AT5G25610/AT2G14260/AT4G08920/AT1G01470/AT2G38470/AT3G56400/AT5G56550/AT5G59220/AT4G39950/AT4G29920/AT4G39400/AT4G30960/AT1G77120/AT1G78380/AT5G12290/AT2G30980/AT1G60200/AT3G11130/AT1G51140/AT4G11280/AT4G31390/AT4G37790/AT4G20260/AT5G52300/AT5G59550/AT2G05100/AT1G13740/AT5G06530/AT2G47180/AT1G62280/AT3G53600/AT5G40390/AT1G52340/AT1G01620/AT2G25625/AT4G35300/AT1G74520/AT2G32150/AT5G65730/AT1G18390/AT5G24090/AT5G14420/AT5G05410/AT5G58787/AT1G79600/AT1G68090/AT4G33950/AT1G75380/AT2G37170/AT3G12490/AT5G61590",170
"GO:0009767","photosynthetic electron transport chain","35/4111","47/21006",0.74468085106383,3.80509996532396,9.49659629287169,6.06649789177371e-16,1.265471460224e-13,1.16177974276603e-13,"AT5G66190/AT3G16250/AT2G30950/AT4G23890/AT5G57050/AT3G15850/AT4G04640/AT5G42270/AT1G67740/AT1G14150/AT1G18730/AT4G03280/AT4G01050/AT2G05620/AT1G15980/AT4G22890/AT3G50820/AT1G55670/AT5G49740/AT4G30950/AT4G27800/AT2G46820/AT1G64770/AT4G05180/AT4G33520/AT4G09650/AT1G08380/AT5G64040/AT4G31390/AT3G01440/AT3G54050/AT3G03380/AT1G78995/AT2G01590/AT1G70760",35
