"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GUL01G000022",1189.84999107711,1.70986758808674,0.231965322218396,7.37122071408974,1.69072655730446e-13,1.32025141253335e-12
"GUL01G000034",270.962357199234,-5.11410961182184,0.525493765849435,-9.73200814962121,2.20202187512826e-22,2.69681750904556e-21
"GUL01G000058",128.280844220128,2.58917424816562,1.12959732834156,2.29212143407506,0.0218986368831691,0.046364582904039
"GUL01G000063",12.6623024022071,-4.64687272161687,1.85753615333726,-2.50163245181972,0.0123622190839915,0.0280828155486454
"GUL01G000084",310.233006261874,-1.34442217338026,0.584330038791393,-2.30079250445693,0.0214033623355689,0.0455004522998585
"GUL01G000090",35.3420726054398,8.57996486539713,1.84703730338393,4.64525803007762,3.39651663405799e-06,1.42912236841566e-05
"GUL01G000100",402.147368453436,1.16959423683202,0.504463654769507,2.31849059049936,0.0204226737582614,0.0436348639374084
"GUL01G000101",414.421487003299,-3.60879358408082,0.758546627328718,-4.75751055250154,1.95995014179719e-06,8.47780337154184e-06
"GUL01G000113",200.854443475934,8.82924784319362,1.40323886179303,6.29204911836023,3.13302305455284e-10,1.94914536952827e-09
"GUL01G000132",6.5718470306214,-6.79519460783432,2.62381212740708,-2.58981751660303,0.00960268205589902,0.0223986528889878
"GUL01G000133",93.9339928897169,1.86479466114781,0.664334144690638,2.80701312141076,0.00500032048658022,0.0124566449149552
"GUL01G000154",790.783239140761,-1.10797247475529,0.25912403864801,-4.27583824540623,1.9041944800528e-05,7.2479288343573e-05
"GUL01G000156",256.494812520676,-3.50170677844302,0.568108361209808,-6.16380081255273,7.10192694166701e-10,4.29316731353038e-09
"GUL01G000159",12.2565157328542,-7.78216433126448,3.25194266075694,-2.39308165705882,0.0167075222366101,0.0367036088661941
"GUL01G000162",593.157907961524,1.47582740372375,0.294095856286067,5.01818496309655,5.21619444897596e-07,2.4237232177436e-06
"GUL01G000163",20.5809832448336,-8.99303222163137,2.52642337029858,-3.55959033919503,0.000371433747674611,0.00115349847768923
"GUL01G000182",221.682002104271,9.93395764955624,1.29747420438259,7.65638161899593,1.91244878232528e-14,1.57878339941504e-13
"GUL01G000192",153.506177515742,10.2920852642889,1.32495572015596,7.76787111276247,7.98162150402962e-15,6.73634582439474e-14
"GUL01G000207",701.433965441165,-1.61626800677906,0.264301593375289,-6.1152412520044,9.64109964776774e-10,5.76844243430433e-09
"GUL01G000209",69.2279440234825,8.63398476739204,1.47777563720345,5.84255454619013,5.14063459971854e-09,2.89572171174873e-08
"GUL01G000211",12.1433020304418,6.20021480247569,2.69987413278156,2.29648290903394,0.0216482852725754,0.0459058117716277
"GUL01G000217",649.997635382321,12.9729285111927,1.24910578012302,10.3857725403489,2.8782953752878e-25,3.97088270914494e-24
"GUL01G000218",410.848803187621,2.22988299169462,0.459835773856551,4.84930298700563,1.23896053867478e-06,5.50267978658978e-06
"GUL01G000220",719.406899636651,1.65824657007669,0.220516810909861,7.51981929738008,5.48520015604633e-14,4.40665359835827e-13
"GUL01G000229",12.3889387311872,-6.7352567306572,2.10391399445918,-3.20129850763626,0.00136809720986152,0.003824719195994
"GUL01G000246",159.056633212687,1.29853614923878,0.563604146522217,2.30398615278391,0.0212234209101947,0.0451570367922765
"GUL01G000269",22.5159230419882,-9.13595038830645,2.40705541644376,-3.79548818273745,0.000147353214235876,0.000490970667525265
"GUL01G000329",14.4839924467252,-8.28872527611477,2.57907731022177,-3.21383358430695,0.00130975559668712,0.00367291266104799
"GUL01G000330",28.407001504188,-8.78280137739425,1.96829891677533,-4.462127831571,8.11497894828383e-06,3.25062719647021e-05
"GUL01G000331",33.7832552021344,-5.2343409778049,1.96547779517154,-2.66313920750657,0.00774153803932304,0.0184933393127414
"GUL01G000332",134.304099311014,-3.68232511082799,1.23807442219178,-2.97423567180164,0.00293719392309846,0.00767705542647556
"GUL01G000333",15.5872661942146,-8.42141502703902,2.98974743019861,-2.8167647012509,0.00485100506766423,0.0121191182182088
"GUL01G000334",490.669331567998,-1.81004885373367,0.232796467257507,-7.77524193153453,7.53033477391474e-15,6.3664142733789e-14
"GUL01G000338",16.1463034841801,-7.55115229152561,2.11685075873166,-3.56716327798657,0.000360866641914194,0.00112409569647164
"GUL01G000340",22.132593988873,-8.63759661145247,2.54903168671652,-3.38857953648226,0.000702556501067493,0.00207520089128649
"GUL01G000362",79.7778415846652,-2.24957631856411,0.842050327055979,-2.67154616093933,0.00755026869990355,0.0180821862511449
"GUL01G000369",144.09426810269,-2.43362188864982,0.512951947862835,-4.74434671471523,2.0918030563547e-06,9.02110743491712e-06
"GUL01G000375",108.080755834154,-1.99376430774029,0.846983593174122,-2.3539585935408,0.018574680025295,0.0402363964572652
"GUL01G000376",1014.24963436397,-1.46270657136982,0.339918379875592,-4.30311115246302,1.68416303201279e-05,6.45648442591221e-05
"GUL01G000377",43.2710033928064,-8.63357421842817,1.77442667179725,-4.86555705888007,1.1413487614618e-06,5.08941181914189e-06
"GUL01G000378",343.653670233038,-1.07871864728452,0.337156802902908,-3.19945686397781,0.00137686789592756,0.00384660999086513
"GUL01G000386",71.9153850004456,-1.7906664166837,0.588551695257633,-3.04249640449996,0.00234624620250599,0.00625708144606157
"GUL01G000388",14.2393397312271,-8.24504473796482,1.99140599974076,-4.14031329575092,3.46831802101814e-05,0.000127544095279964
"GUL01G000394",15935.3281734073,-1.78992905676557,0.0657457152853407,-27.2250297832666,3.28371056849173e-163,3.69688571020608e-161
"GUL01G000395",26.9842983976627,-7.42098437706257,1.94213157864476,-3.82105129161281,0.000132884009180873,0.000445786254418559
"GUL01G000403",29.5028902509409,-6.5567530027933,1.56287069708626,-4.19532659676669,2.72478678963146e-05,0.000101417109763308
"GUL01G000408",3712.38069004901,-1.67014859031632,0.118768818266721,-14.0621807532482,6.4856397257598e-45,1.62924315035131e-43
"GUL01G000410",224.618099433088,-1.92074110873323,0.679685820711129,-2.825924935029,0.00471443105725423,0.0118127903459102
"GUL01G000413",152.316909032481,-2.00736751506813,0.615606649237825,-3.26079570055559,0.0011110005721741,0.00316058710053327
"GUL01G000417",345.577050359918,-1.09286624604142,0.317055713951524,-3.44692178046824,0.000567012721133718,0.00170187027207837
"GUL01G000418",136.39065762133,-2.94321431651965,0.844186417307283,-3.48645068930116,0.000489475612665409,0.00148696620394196
"GUL01G000430",13.2815055676828,-7.91435825448854,2.76740043725006,-2.85985293200031,0.00423837512359908,0.0107169951426138
"GUL01G000436",1239.40763495419,-3.88356806383731,0.292228505924591,-13.2894908782084,2.66384541975739e-40,6.00355905758546e-39
"GUL01G000438",18.3747890761717,-8.59601920760884,2.54215458488995,-3.38139122565631,0.000721197802715843,0.00212642451610463
"GUL01G000453",8.3282547279423,-7.34373530644431,2.56905274388784,-2.85853816116315,0.00425597914277866,0.0107528801922619
"GUL01G000463",88.7802308679078,-1.43510830922871,0.606853909732592,-2.36483325922887,0.0180381901474436,0.0392196403958814
"GUL01G000464",318.620692799212,-1.49838487643133,0.530885891262704,-2.82242361511518,0.00476621744538382,0.0119230735666145
"GUL01G000467",21.47141248093,-8.0970315479274,1.72071435141688,-4.70562213958413,2.53092920445622e-06,1.0819821540667e-05
"GUL01G000469",286.046423668765,-1.69843909010817,0.445691530649754,-3.81079507531159,0.000138520560906312,0.000463302006857946
"GUL01G000471",312.488817752731,-1.0551713863852,0.289780709161078,-3.64127546460889,0.000271290672002903,0.000864375822792063
"GUL01G000503",358.819425135651,3.06133503687566,1.27623664216018,2.39872053171423,0.0164524660919558,0.0361951304495222
"GUL01G000522",11.2988633714374,-7.9284796251546,2.65011064742494,-2.99175418688973,0.00277379511736998,0.00729034628031821
"GUL01G000611",1207.74679587846,-3.15358622178535,0.326676481598157,-9.65354532520206,4.74850493887735e-22,5.72128408025856e-21
"GUL01G000612",3648.96488314977,-1.76810512654584,0.153681911010437,-11.504965775873,1.2453874272719e-30,2.08212150051323e-29
"GUL01G000619",21.5775619010823,-9.09568114097668,2.46466068732949,-3.69043949446527,0.000223866934466143,0.000724086211465808
"GUL01G000700",9.96356571629762,-7.48102710283833,2.2894142644271,-3.26765986351989,0.00108440604422244,0.00309256071849306
"GUL01G000703",13.1012087474888,-7.70352725540641,3.34042035308677,-2.30615504671077,0.0211019703991448,0.0449219931916221
"GUL01G000720",581.310480905059,4.19625891066341,0.434440989061628,9.65898480188789,4.50304106553478e-22,5.43086667672826e-21
"GUL01G000721",5894.24382012195,-1.11416472727559,0.136035092791642,-8.19027432121583,2.6063144524064e-16,2.4047660002034e-15
"GUL01G000736",3022.70031519836,-1.40144821745013,0.115982813309833,-12.0832404168913,1.29513149142583e-33,2.40623862180652e-32
"GUL01G000741",15295.8485323561,2.4171619801488,0.0934368226208759,25.8694796371292,1.46913879405457e-147,1.45980054342029e-145
"GUL01G000751",21.7529177446738,-7.01944713887633,2.42547192381795,-2.89405417145665,0.003803025448922,0.00968936505687663
"GUL01G000786",2202.69021276484,-2.92093144616902,0.301774078094608,-9.67919930237774,3.69599191858148e-22,4.46630869806722e-21
"GUL01G000790",36.0157572165071,-8.03454190878556,1.82473429460709,-4.40312977759624,1.06700294005684e-05,4.20142036865316e-05
"GUL01G000791",1300.31764316891,-1.31333838231923,0.19763342249011,-6.64532529858384,3.02548124924734e-11,2.03102807167061e-10
"GUL01G000801",311.144844349773,1.25594313549618,0.400739819729519,3.13406123789716,0.00172404872109869,0.00471705534427229
"GUL01G000819",835.298619032932,4.51355271059367,0.323668692349964,13.9449777419727,3.37553325030642e-44,8.36825379416873e-43
"GUL01G000820",141.723137009664,-2.18177026939302,0.956873888606876,-2.2801022113473,0.0226016271132779,0.0476392763862229
"GUL01G000825",6220.53630584296,5.13696073482511,0.0902935567796617,56.8917752056279,0,0
"GUL01G000849",441.722248061801,12.9861270140727,1.22058161232969,10.6392943191127,1.9560514317459e-26,2.81073596541801e-25
"GUL01G000866",92.1964308534929,4.82024464623831,1.07061085902358,4.50233117440492,6.72121405420283e-06,2.72254095613633e-05
"GUL01G000871",330.269542074932,1.71757519590325,0.42316418383202,4.05888603413814,4.93073689024275e-05,0.000177728117928077
"GUL01G000881",2481.72991381016,-5.00326628726519,0.228098138572982,-21.9347089746826,1.21210872699567e-106,7.70693898618001e-105
"GUL01G000905",58.3682089963345,3.234592164722,0.957077612470106,3.37965502753105,0.00072576863207992,0.00213938740537323
"GUL01G000910",2510.33629637514,-2.45108947852753,0.328130239410482,-7.46986770536954,8.02754859795787e-14,6.39260626994419e-13
"GUL01G000912",2778.53990580493,-2.0076893691771,0.158461818692989,-12.6698619625646,8.68671226280867e-37,1.79308645135503e-35
"GUL01G000913",981.789335375487,-1.51471160630241,0.233320863393307,-6.49196811752349,8.472219093776e-11,5.47770477393425e-10
"GUL01G000920",308.894398697905,-1.8404421223287,0.52125732056934,-3.53077462838986,0.000414344629319399,0.00127530226202483
"GUL01G000923",241.659523697752,-1.83377240519155,0.798129998934746,-2.29758611709754,0.0215853565484494,0.0458162585574283
"GUL01G000925",1017.90148691506,-1.91115461169028,0.272774655325358,-7.00634965301561,2.44616151784693e-12,1.77359356373758e-11
"GUL01G000928",9.1442069379113,-7.25652159941712,2.47632496741163,-2.93035917939396,0.00338570410231497,0.00872758489477117
"GUL01G000930",27953.1469501277,-1.72600566052469,0.0959741895294666,-17.9840608082943,2.59752627498064e-72,1.07869860180795e-70
"GUL01G000937",435.429854073225,-4.95539527046181,0.759267657616626,-6.52654596933183,6.7303667194432e-11,4.38734104635576e-10
"GUL01G000939",12.5307368805519,-7.34032115059398,2.80920536744163,-2.6129528427033,0.00897636869040665,0.0211062480138581
"GUL01G000944",878.957857881236,4.80805301622312,0.525344923223635,9.15218326793722,5.5794331930327e-20,6.15719554211338e-19
"GUL01G000946",9.3275210695095,-7.88562073276519,3.47291086014432,-2.27060844643663,0.0231706916991371,0.0486590473493558
"GUL01G000947",32.4827998705964,-9.68554731388118,4.24774299249928,-2.28016321396658,0.0225980101931992,0.0476357437234121
"GUL01G000949",1904.67170802736,-5.13188457979614,0.268971222411886,-19.0796789849045,3.72539868023362e-81,1.76851953208847e-79
"GUL01G000981",516.935752492562,-1.42354266254268,0.354807617488626,-4.01215360768943,6.01673271806223e-05,0.000214074617424473
"GUL01G000984",431.477139116144,-2.88512244737694,0.728226418365721,-3.96184809369001,7.43718544420014e-05,0.000260535030483877
"GUL01G001031",698.473004760265,-6.74447359767729,1.40858035220991,-4.78813550614698,1.68337972314785e-06,7.32928659663255e-06
"GUL01G001035",177.933116068718,2.07550409958724,0.553367038293641,3.7506825596032,0.00017635385078792,0.000581051491460321
"GUL01G001036",415.499631196268,-1.07607818545929,0.322316018598274,-3.33858115441817,0.000842074288603881,0.00245189574863033
"GUL01G001051",1623.34642566801,6.44374093714894,0.850080016276694,7.58015811896413,3.45134074041281e-14,2.80577197058469e-13
"GUL01G001068",1997.70592804393,1.78906824708546,0.155927351625616,11.473729454349,1.78784437335078e-30,2.97283634519975e-29
"GUL01G001106",2856.16131189478,-2.26694318978206,0.139896240292796,-16.2044611423257,4.68979743871142e-59,1.57457863937475e-57
"GUL01G001107",160.436926962829,-3.25311281693743,0.991331073883712,-3.28156042177998,0.00103234403911534,0.00295818094010599
"GUL01G001110",273.668670797802,7.0470486405072,2.00719025826039,3.5109021735761,0.000446588710873971,0.00136700258555498
"GUL01G001111",649.272776034012,-1.26225112143447,0.34110723202698,-3.70045253492201,0.000215215332837514,0.000698496418121013
"GUL01G001113",441.339782541341,3.8544722171785,0.347321614547193,11.0977032690684,1.28708908190334e-28,2.0056525293431e-27
"GUL01G001124",14.5949022703456,-8.52349954687595,2.56447134178352,-3.32368679969263,0.000888359047541397,0.00257475154745023
"GUL01G001126",1208.16124885006,-2.84711996972918,0.338800395326663,-8.40353201767683,4.3324662062695e-17,4.18793690825019e-16
