"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","20/3296","57/26512",0.350877192982456,2.82234712996082,5.18952502873409,8.9202011257809e-06,0.000623603151429592,0.000623603151429592,"AT3G10060/AT3G44600/AT1G18170/AT1G26940/AT4G39710/AT5G48580/AT2G43560/AT2G38730/AT1G74070/AT3G62030/AT3G01480/AT5G45680/AT2G36130/AT1G20810/AT3G56070/AT5G58710/AT5G13410/AT4G38740/AT5G55220/AT4G25340",20
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","24/3296","77/26512",0.311688311688312,2.50712394401715,4.99019634374129,1.22409278824235e-05,0.00078443946179864,0.00078443946179864,"AT3G09150/AT3G52940/AT5G67220/AT5G54190/AT5G34930/AT1G06620/AT3G51840/AT5G52100/AT4G14210/AT2G05990/AT3G63510/AT2G06050/AT1G76690/AT5G66760/AT3G19820/AT3G04870/AT4G24220/AT5G18660/AT3G59890/AT4G38890/AT1G23740/AT3G03080/AT3G55360/AT1G74470",24
"GO:1901149","salicylic acid binding","13/3296","29/26512",0.448275862068966,3.60579176431202,5.29015107443219,1.61095936979032e-05,0.000952944427206735,0.000952944427206735,"AT3G45140/AT3G51840/AT4G13930/AT2G30860/AT1G67090/AT5G35630/AT1G06680/AT1G13440/AT1G12900/AT2G47730/AT3G04120/AT1G42970/AT3G11630",13
"GO:0016830","carbon-carbon lyase activity","29/3296","106/26512",0.273584905660377,2.20063198387983,4.66685696568227,2.66540420281763e-05,0.00146406845140482,0.00146406845140482,"AT3G14930/AT2G21330/AT3G14390/AT2G20340/AT1G25155/AT3G48560/AT2G47590/AT2G29630/AT4G08920/AT5G01320/AT3G11750/AT1G53310/AT5G62180/AT1G68750/AT1G12370/AT5G17330/AT4G16700/AT2G29690/AT4G10750/AT4G26530/AT5G57190/AT3G15620/AT3G17760/AT5G05730/AT5G24850/AT4G38970/AT3G54250/AT1G02205/AT2G37690",29
"GO:0016779","nucleotidyltransferase activity","36/3296","145/26512",0.248275862068966,1.99705390023435,4.53612733254266,3.15414205752522e-05,0.0016170234948246,0.0016170234948246,"AT3G45750/AT5G15700/AT2G36990/AT5G45140/AT1G27680/AT3G03710/AT3G59600/AT5G16850/AT1G50840/AT4G39210/AT2G39740/AT1G68990/AT2G02500/AT1G01220/AT5G24120/AT5G55130/AT4G26850/AT1G64860/AT5G60590/AT1G30680/AT5G48300/AT1G19920/AT3G53920/AT2G21590/AT5G17310/AT5G13730/AT1G08540/AT4G21470/AT2G32260/AT3G23780/AT3G48830/AT5G19220/AT5G14580/AT1G60620/AT1G29940/AT2G46370",36
"GO:0030515","snoRNA binding","11/3296","23/26512",0.478260869565217,3.84698184888138,5.14669928172762,3.46250558182179e-05,0.0016641667452631,0.0016641667452631,"AT4G21130/AT3G05060/AT3G03920/AT4G25630/AT3G06530/AT1G56110/AT1G31660/AT2G20490/AT5G08180/AT5G15750/AT5G16750",11
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","40/3296","169/26512",0.236686390532544,1.90383179180789,4.44131225889083,3.87485945109658e-05,0.00175280406934898,0.00175280406934898,"AT5G58330/AT5G09660/AT4G37990/AT5G43330/AT4G19710/AT5G42800/AT1G17745/AT1G65930/AT3G25530/AT3G61220/AT5G62790/AT1G67730/AT4G39330/AT3G58610/AT1G59950/AT2G45400/AT5G19440/AT4G27250/AT2G33590/AT1G63000/AT2G13560/AT1G64190/AT4G34200/AT5G53580/AT5G58490/AT1G59960/AT4G39230/AT5G35790/AT3G47520/AT4G31530/AT1G80560/AT5G21060/AT1G15950/AT4G00570/AT1G24360/AT1G76490/AT1G68010/AT2G41540/AT4G29120/AT1G71180",40
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","45/3296","200/26512",0.225,1.80983009708738,4.33156603438266,5.01025763801214e-05,0.00207632283828669,0.00207632283828669,"AT5G58330/AT1G12570/AT5G09660/AT4G37990/AT5G43330/AT4G19710/AT5G42800/AT1G17745/AT1G65930/AT3G25530/AT3G61220/AT5G62790/AT1G67730/AT4G39330/AT3G58610/AT1G59950/AT2G45400/AT5G19440/AT4G27250/AT1G19900/AT2G33590/AT1G63000/AT2G13560/AT1G64190/AT4G19380/AT4G34200/AT5G53580/AT5G58490/AT1G59960/AT3G23410/AT4G39230/AT5G35790/AT3G47520/AT4G31530/AT1G80560/AT5G21060/AT1G15950/AT4G00570/AT1G24360/AT1G76490/AT1G68010/AT3G14420/AT2G41540/AT4G29120/AT1G71180",45
"GO:0016829","lyase activity","64/3296","316/26512",0.20253164556962,1.62910163450903,4.23896492267728,5.13005642749638e-05,0.00207632283828669,0.00207632283828669,"AT5G60540/AT4G29840/AT3G14930/AT1G29810/AT5G26030/AT2G21330/AT3G14390/AT2G20340/AT2G22620/AT2G37040/AT1G25155/AT3G48560/AT2G47590/AT4G33580/AT2G29630/AT4G08920/AT5G46580/AT4G27070/AT3G28760/AT1G61680/AT2G43180/AT1G44790/AT5G01320/AT5G38530/AT2G30390/AT3G11750/AT1G53310/AT5G62180/AT5G63180/AT1G68750/AT3G55140/AT1G12370/AT1G11790/AT5G17330/AT4G16700/AT2G22230/AT2G29690/AT4G10750/AT4G26530/AT5G57190/AT5G01410/AT3G15620/AT4G16800/AT3G17760/AT5G51110/AT4G24780/AT5G05730/AT5G24850/AT3G14460/AT2G36530/AT4G16740/AT1G74030/AT4G38970/AT5G23960/AT1G67280/AT1G19580/AT5G10480/AT3G54250/AT3G53260/AT3G52720/AT1G02205/AT1G11840/AT2G37690/AT1G53280",64
"GO:0008236","serine-type peptidase activity","36/3296","151/26512",0.23841059602649,1.9177007651257,4.26109861959443,7.84719216293692e-05,0.00286822593154958,0.00286822593154958,"AT5G46390/AT4G30610/AT3G27925/AT5G59810/AT1G12410/AT4G34980/AT3G14240/AT4G18370/AT3G02110/AT1G09130/AT1G76140/AT2G19170/AT5G59190/AT1G28110/AT3G08980/AT2G04160/AT3G57680/AT2G05920/AT5G67360/AT1G50380/AT1G20160/AT5G45650/AT5G67090/AT3G24590/AT1G15000/AT3G14067/AT3G07990/AT4G30810/AT3G63470/AT4G10520/AT4G20430/AT4G30020/AT3G10410/AT3G46850/AT5G36210/AT5G38510",36
"GO:0017171","serine hydrolase activity","36/3296","151/26512",0.23841059602649,1.9177007651257,4.26109861959443,7.84719216293692e-05,0.00286822593154958,0.00286822593154958,"AT5G46390/AT4G30610/AT3G27925/AT5G59810/AT1G12410/AT4G34980/AT3G14240/AT4G18370/AT3G02110/AT1G09130/AT1G76140/AT2G19170/AT5G59190/AT1G28110/AT3G08980/AT2G04160/AT3G57680/AT2G05920/AT5G67360/AT1G50380/AT1G20160/AT5G45650/AT5G67090/AT3G24590/AT1G15000/AT3G14067/AT3G07990/AT4G30810/AT3G63470/AT4G10520/AT4G20430/AT4G30020/AT3G10410/AT3G46850/AT5G36210/AT5G38510",36
"GO:0031406","carboxylic acid binding","24/3296","86/26512",0.27906976744186,2.24475050801535,4.356410351396,9.06805959273186e-05,0.00286822593154958,0.00286822593154958,"AT2G37870/AT5G55410/AT3G45140/AT3G51840/AT4G33010/AT3G53980/AT1G68080/AT5G16390/AT4G13930/AT2G30860/AT4G33090/AT1G67090/AT3G57560/AT5G35630/AT1G06680/AT1G13440/AT1G12900/AT2G38310/AT2G47730/AT3G04120/AT1G24020/AT1G42970/AT3G11630/AT2G46370",24
"GO:0043177","organic acid binding","24/3296","86/26512",0.27906976744186,2.24475050801535,4.356410351396,9.06805959273186e-05,0.00286822593154958,0.00286822593154958,"AT2G37870/AT5G55410/AT3G45140/AT3G51840/AT4G33010/AT3G53980/AT1G68080/AT5G16390/AT4G13930/AT2G30860/AT4G33090/AT1G67090/AT3G57560/AT5G35630/AT1G06680/AT1G13440/AT1G12900/AT2G38310/AT2G47730/AT3G04120/AT1G24020/AT1G42970/AT3G11630/AT2G46370",24
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","15/3296","42/26512",0.357142857142857,2.87274618585298,4.57656415347068,9.20892289877574e-05,0.00286822593154958,0.00286822593154958,"AT4G36250/AT3G66658/AT3G24503/AT2G39800/AT4G34240/AT3G44550/AT5G07080/AT1G13440/AT1G12900/AT2G24270/AT3G48000/AT1G15950/AT3G04120/AT1G58290/AT1G42970",15
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","18/3296","56/26512",0.321428571428571,2.58547156726768,4.47510613132456,9.32453163702724e-05,0.00286822593154958,0.00286822593154958,"AT4G36250/AT3G66658/AT1G01090/AT3G24503/AT2G39800/AT4G34240/AT3G44550/AT5G07080/AT1G13440/AT1G12900/AT2G24270/AT2G27150/AT3G48000/AT2G34590/AT1G15950/AT3G04120/AT1G58290/AT1G42970",18
"GO:0033293","monocarboxylic acid binding","20/3296","68/26512",0.294117647058824,2.36579097658481,4.2490131978772,0.000155878377382224,0.00461040277718964,0.00461040277718964,"AT2G37870/AT5G55410/AT3G45140/AT3G51840/AT3G53980/AT5G16390/AT4G13930/AT2G30860/AT4G33090/AT1G67090/AT5G35630/AT1G06680/AT1G13440/AT1G12900/AT2G38310/AT2G47730/AT3G04120/AT1G24020/AT1G42970/AT3G11630",20
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","65/3296","340/26512",0.191176470588235,1.53776413478013,3.76032858313803,0.000257950007176337,0.00734679835254086,0.00734679835254086,"AT1G19440/AT5G58600/AT2G45670/AT2G42570/AT1G32070/AT5G15770/AT1G69420/AT1G01430/AT1G04220/AT2G32520/AT5G46290/AT1G12640/AT2G28630/AT5G48230/AT1G26220/AT5G39050/AT4G00400/AT1G27480/AT5G17540/AT5G01210/AT3G55990/AT5G53390/AT1G33540/AT4G24510/AT2G37500/AT2G33150/AT5G15900/AT5G23940/AT1G01120/AT5G63380/AT4G05210/AT3G02440/AT2G26250/AT1G29050/AT3G23840/AT5G13930/AT1G65450/AT4G36830/AT3G06470/AT4G28030/AT1G72030/AT1G02390/AT5G07080/AT2G39000/AT4G19985/AT3G57650/AT1G68530/AT1G54570/AT1G74960/AT2G19070/AT1G24040/AT4G35640/AT5G20350/AT4G12910/AT1G04010/AT3G50300/AT2G30200/AT4G22720/AT3G25860/AT4G30580/AT3G55360/AT4G00840/AT2G38110/AT5G48930/AT5G04530",65
"GO:0015450","protein-transporting ATPase activity","10/3296","24/26512",0.416666666666667,3.35153721682848,4.34256024651216,0.000324471150654374,0.00891136838761477,0.00891136838761477,"AT2G36070/AT5G62050/AT3G20000/AT1G79560/AT5G64580/AT5G43970/AT1G27390/AT2G28800/AT3G47520/AT3G46740",10
