"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","photosynthesis","111/4446","200/21006",0.555,2.62220647773279,11.9438059251892,1.56694795067185e-26,3.26865342510148e-23,2.48385238848004e-23,"AT5G66190/AT3G08010/AT3G55330/AT5G01920/AT3G27925/AT3G08940/AT2G30950/AT1G76450/AT5G08720/AT4G23890/AT1G64810/AT1G15820/AT3G15095/AT1G06680/AT2G01918/AT1G27730/AT2G40100/AT3G15850/AT2G40300/AT3G49720/AT3G55800/AT4G04850/AT5G27390/AT1G64860/AT1G68830/AT4G04640/AT3G18680/AT1G14150/AT5G01600/AT2G05620/AT3G11670/AT1G67840/AT1G54780/AT3G01480/AT3G63540/AT4G10340/AT4G33470/AT1G71500/AT3G56010/AT1G79040/AT2G34860/AT1G29930/AT4G01050/AT3G47470/AT1G61520/AT3G05410/AT1G76570/AT1G67090/AT1G55370/AT3G61320/AT1G67740/AT1G43670/AT5G08410/AT1G32070/AT5G57030/AT1G55670/AT5G52100/AT1G02910/AT4G22890/AT3G50820/AT3G56650/AT1G34000/AT1G18730/AT1G75690/AT2G31040/AT5G24120/AT5G54180/AT3G53920/AT3G54890/AT1G55480/AT4G02260/AT2G46820/AT5G49740/AT3G01440/AT1G76550/AT2G04700/AT4G30950/AT4G27800/AT1G42970/AT4G25910/AT4G01037/AT1G64770/AT5G02120/AT5G01500/AT1G61800/AT4G18370/AT4G05180/AT4G33520/AT3G61470/AT4G09650/AT5G54270/AT1G77090/AT1G70760/AT1G08380/AT4G02530/AT5G23120/AT1G03600/AT5G64040/AT3G55250/AT4G31390/AT3G54050/AT5G15802/AT2G05100/AT1G54500/AT2G30570/AT3G04260/AT1G64150/AT1G09530/AT5G38410/AT4G19100/AT1G78995",111
"GO:0019684","photosynthesis, light reaction","87/4446","146/21006",0.595890410958904,2.81540125339693,11.4053288732705,5.37852052150385e-24,5.60979690392851e-21,4.26288921661317e-21,"AT5G66190/AT3G08010/AT3G55330/AT5G01920/AT3G27925/AT3G08940/AT2G30950/AT1G76450/AT5G08720/AT4G23890/AT1G15820/AT3G15095/AT1G06680/AT2G01918/AT2G40100/AT3G15850/AT1G68830/AT4G04640/AT3G18680/AT1G14150/AT2G05620/AT3G11670/AT1G54780/AT3G01480/AT3G63540/AT4G10340/AT4G33470/AT1G71500/AT3G56010/AT1G79040/AT2G34860/AT1G29930/AT4G01050/AT3G47470/AT1G61520/AT3G05410/AT1G76570/AT1G55370/AT3G61320/AT1G67740/AT1G32070/AT5G57030/AT1G55670/AT5G52100/AT1G02910/AT4G22890/AT3G50820/AT3G56650/AT1G34000/AT1G18730/AT1G75690/AT5G24120/AT3G54890/AT1G55480/AT2G46820/AT5G49740/AT3G01440/AT4G30950/AT4G27800/AT4G25910/AT1G64770/AT5G02120/AT5G01500/AT4G18370/AT4G05180/AT4G33520/AT3G61470/AT4G09650/AT5G54270/AT1G77090/AT1G70760/AT1G08380/AT4G02530/AT5G23120/AT1G03600/AT5G64040/AT3G55250/AT4G31390/AT3G54050/AT2G05100/AT1G54500/AT2G30570/AT3G04260/AT1G64150/AT1G09530/AT4G19100/AT1G78995",87
"GO:0009657","plastid organization","142/4446","318/21006",0.446540880503145,2.10977007104117,10.3324478131095,2.96888306349526e-21,2.06436335681704e-18,1.56871138896027e-18,"AT1G63680/AT2G25870/AT3G08010/AT3G57190/AT2G21280/AT4G39460/AT5G58140/AT4G38470/AT3G05710/AT4G18160/AT3G24590/AT3G29185/AT1G06950/AT2G30950/AT2G28000/AT5G51020/AT1G08540/AT5G26742/AT1G64810/AT3G56290/AT5G24314/AT3G10350/AT5G22640/AT2G16070/AT3G23400/AT1G45230/AT3G02380/AT4G04850/AT2G01110/AT5G48470/AT5G62440/AT1G78600/AT3G25690/AT5G58650/AT3G18680/AT4G28740/AT4G35780/AT1G03160/AT1G44575/AT2G28800/AT1G79600/AT2G07050/AT1G75010/AT5G54600/AT5G65460/AT2G33150/AT1G75100/AT2G33800/AT3G23020/AT5G36170/AT3G10670/AT5G42310/AT2G34860/AT3G19720/AT1G62750/AT4G38160/AT1G11870/AT3G17040/AT3G48870/AT1G32500/AT2G30170/AT2G31840/AT3G56940/AT4G01150/AT2G21290/AT2G37860/AT4G16390/AT3G47520/AT3G61320/AT2G48120/AT1G66840/AT3G46630/AT1G32070/AT5G22370/AT3G56910/AT2G34620/AT4G26150/AT1G32080/AT2G41660/AT1G09340/AT5G02250/AT5G17790/AT1G24490/AT4G20360/AT2G26570/AT2G30520/AT5G24660/AT2G16365/AT2G31040/AT5G24120/AT5G54180/AT5G22830/AT4G31780/AT1G64500/AT1G67440/AT2G46820/AT5G08050/AT2G40480/AT2G39140/AT4G37650/AT1G20830/AT2G36250/AT4G25910/AT2G36000/AT2G04270/AT3G63140/AT2G46340/AT1G69390/AT5G12130/AT3G54090/AT4G19650/AT1G42550/AT1G56190/AT5G20610/AT3G45780/AT2G20570/AT1G68590/AT1G44000/AT5G46290/AT5G63420/AT1G50840/AT5G55280/AT4G31850/AT2G16800/AT5G23120/AT5G07900/AT5G13770/AT5G61670/AT1G28530/AT4G31390/AT3G46740/AT1G74730/AT5G56860/AT1G21600/AT4G13200/AT5G24020/AT2G25625/AT1G12410/AT5G40270/AT5G59220/AT2G30040/AT1G15510",142
"GO:0009611","response to wounding","125/4446","274/21006",0.456204379562044,2.15542716983362,9.97500593979118,8.06667192867685e-20,4.20676941080498e-17,3.19672748679017e-17,"AT2G46370/AT4G39980/AT1G19020/AT3G13790/AT1G51760/AT4G34710/AT2G32800/AT1G01140/AT1G22640/AT3G17860/AT1G19640/AT1G55020/AT1G20510/AT4G14720/AT5G63450/AT5G63770/AT4G32551/AT1G31710/AT1G27730/AT5G42650/AT2G28900/AT5G53750/AT5G18860/AT1G61340/AT4G08500/AT1G51680/AT1G78080/AT1G31690/AT4G35550/AT1G76650/AT2G42490/AT5G50200/AT2G30490/AT4G20140/AT1G49570/AT2G18060/AT2G37040/AT4G16760/AT5G09810/AT1G73500/AT3G23050/AT2G33150/AT2G39940/AT1G80840/AT2G46970/AT5G20900/AT3G48360/AT3G20810/AT1G17420/AT3G16857/AT3G53260/AT1G73080/AT2G27690/AT1G19220/AT4G32940/AT5G67480/AT3G54420/AT3G51420/AT4G08170/AT1G09340/AT2G23380/AT3G12500/AT5G56960/AT3G53600/AT3G14050/AT5G53890/AT4G38130/AT3G45640/AT4G16740/AT2G30020/AT5G11090/AT3G44550/AT1G55480/AT2G28290/AT4G02260/AT2G20340/AT5G64930/AT3G61060/AT1G02205/AT4G21670/AT1G79380/AT3G45140/AT5G14780/AT2G47260/AT1G66340/AT2G02860/AT2G14580/AT4G02020/AT1G72450/AT1G05200/AT1G19180/AT3G44260/AT3G14840/AT1G32640/AT1G73260/AT1G01470/AT1G17840/AT5G56550/AT4G26640/AT5G47010/AT2G06050/AT2G26690/AT5G48150/AT2G45420/AT4G15800/AT5G63970/AT4G24220/AT3G58760/AT4G15440/AT4G11280/AT4G34190/AT4G17980/AT5G13930/AT1G76690/AT1G01720/AT5G47240/AT5G05730/AT3G11480/AT4G01370/AT2G47800/AT1G04220/AT5G24090/AT4G35770/AT3G51480/AT4G32570",125
"GO:0006091","generation of precursor metabolites and energy","157/4446","385/21006",0.407792207792208,1.92669435827331,9.50884851140054,1.19875006384327e-18,5.00118526635413e-16,3.80040473966103e-16,"AT5G24400/AT5G66190/AT3G08010/AT5G61410/AT3G55330/AT5G44520/AT2G22480/AT5G01920/AT3G27925/AT2G21330/AT3G08940/AT5G43330/AT5G35790/AT2G30950/AT1G76450/AT5G08720/AT3G45300/AT4G23890/AT5G52920/AT1G15820/AT5G64210/AT3G15095/AT1G06680/AT4G38970/AT2G01918/AT1G64190/AT1G53310/AT2G40100/AT3G15850/AT5G42740/AT5G61580/AT1G17350/AT5G56350/AT4G02580/AT1G10960/AT5G19220/AT4G26270/AT1G68830/AT4G04640/AT2G01290/AT1G74030/AT4G26530/AT3G18680/AT1G14150/AT2G05620/AT3G11670/AT3G52990/AT1G54780/AT1G68750/AT3G01480/AT3G63540/AT5G48300/AT1G12230/AT4G10340/AT4G33470/AT4G10040/AT5G58330/AT1G71500/AT3G56010/AT1G79040/AT2G34860/AT1G29930/AT5G40810/AT4G01050/AT3G22960/AT1G13440/AT3G47470/AT1G61520/AT3G05410/AT3G10020/AT1G76570/AT2G20420/AT1G15120/AT1G55370/AT3G61320/AT1G67740/AT1G32070/AT5G57030/AT1G55670/AT5G52100/AT1G22170/AT1G02910/AT3G22370/AT4G22890/AT3G50820/AT2G36530/AT3G56650/AT1G34000/AT3G46970/AT1G18730/AT1G75690/AT1G09020/AT5G24120/AT3G54890/AT1G55480/AT2G21590/AT2G46820/AT5G49740/AT3G01440/AT4G30950/AT4G39210/AT4G27800/AT4G34700/AT4G17650/AT4G25910/AT3G15840/AT5G52840/AT5G08680/AT1G64770/AT3G04120/AT5G02120/AT1G19530/AT5G01500/AT4G18370/AT2G34590/AT1G56190/AT4G05180/AT3G06483/AT3G16950/AT4G33520/AT3G60750/AT3G25860/AT3G61470/AT4G09650/AT5G54270/AT1G77090/AT1G70760/AT1G77120/AT5G15120/AT1G08380/AT4G02530/AT5G23120/AT1G03600/AT5G64040/AT5G66760/AT3G55250/AT4G31390/AT3G54050/AT4G14890/AT4G01100/AT2G05100/AT1G54500/AT2G30570/AT1G05575/AT2G40810/AT3G04260/AT3G58750/AT2G36220/AT1G01090/AT1G64150/AT1G09530/AT3G19190/AT1G27680/AT4G19100/AT1G78995/AT5G47810/AT5G17310",157
"GO:0009658","chloroplast organization","111/4446","243/21006",0.45679012345679,2.15819463187884,9.40926149762973,8.29962919836832e-18,2.88550441796605e-15,2.19269714723952e-15,"AT1G63680/AT2G25870/AT3G08010/AT3G57190/AT2G21280/AT4G39460/AT5G58140/AT4G38470/AT3G05710/AT3G29185/AT1G06950/AT2G30950/AT2G28000/AT5G51020/AT1G08540/AT5G26742/AT1G64810/AT3G56290/AT5G24314/AT3G10350/AT5G22640/AT2G16070/AT3G23400/AT1G45230/AT3G02380/AT4G04850/AT5G48470/AT5G62440/AT1G78600/AT3G25690/AT5G58650/AT3G18680/AT4G28740/AT4G35780/AT1G79600/AT1G75010/AT5G65460/AT1G75100/AT3G23020/AT5G42310/AT3G19720/AT1G62750/AT4G38160/AT1G11870/AT3G48870/AT2G31840/AT3G56940/AT4G01150/AT2G37860/AT4G16390/AT3G47520/AT2G48120/AT1G66840/AT3G46630/AT5G22370/AT2G34620/AT4G26150/AT1G32080/AT2G41660/AT1G09340/AT5G02250/AT5G17790/AT1G24490/AT4G20360/AT2G26570/AT2G30520/AT5G24660/AT2G16365/AT2G31040/AT5G24120/AT5G54180/AT1G64500/AT1G67440/AT2G46820/AT5G08050/AT2G40480/AT1G20830/AT2G36250/AT4G25910/AT2G36000/AT2G04270/AT3G63140/AT2G46340/AT1G69390/AT3G54090/AT4G19650/AT1G42550/AT5G20610/AT3G45780/AT2G20570/AT1G44000/AT5G46290/AT5G63420/AT5G55280/AT2G16800/AT5G07900/AT5G13770/AT5G61670/AT1G28530/AT4G31390/AT3G46740/AT1G74730/AT5G56860/AT1G21600/AT5G24020/AT2G25625/AT1G12410/AT5G40270/AT5G59220/AT2G30040/AT1G15510",111
"GO:0009414","response to water deprivation","170/4446","461/21006",0.368763557483731,1.7422958363705,8.35007392374516,4.09323786816444e-15,1.219784884713e-12,9.26915523089508e-13,"AT1G10370/AT2G47190/AT1G19020/AT5G61590/AT5G25610/AT1G47128/AT5G58430/AT5G25620/AT3G23250/AT2G17820/AT2G22430/AT1G07200/AT5G58070/AT1G12610/AT2G38750/AT2G21620/AT4G32551/AT2G33700/AT1G31710/AT3G03740/AT1G27730/AT2G33860/AT3G27550/AT1G16060/AT2G04030/AT1G68010/AT1G76080/AT1G76180/AT5G14420/AT3G05700/AT5G13750/AT2G39800/AT2G30980/AT2G37170/AT3G18490/AT1G08810/AT1G78080/AT1G31690/AT1G05260/AT1G30270/AT1G01620/AT5G66880/AT5G08120/AT2G31650/AT4G34240/AT2G05620/AT2G18050/AT1G68090/AT5G56030/AT2G41870/AT2G29970/AT5G05690/AT2G37040/AT5G38820/AT1G79600/AT4G18780/AT3G14080/AT3G17000/AT3G23050/AT4G00430/AT2G25170/AT3G63520/AT1G15690/AT4G02280/AT4G02380/AT4G26555/AT3G47860/AT1G44170/AT1G58440/AT5G35750/AT5G38710/AT4G17615/AT5G27930/AT4G14540/AT1G64660/AT1G75380/AT3G16857/AT4G34890/AT5G67300/AT4G34220/AT2G17840/AT3G02480/AT1G08720/AT4G15910/AT5G08520/AT3G47600/AT5G26340/AT2G33590/AT3G56400/AT4G27410/AT1G32080/AT1G09340/AT4G39090/AT3G53600/AT1G78380/AT1G67360/AT1G22810/AT3G26090/AT3G46970/AT3G56200/AT4G00990/AT1G49230/AT2G01830/AT2G41430/AT5G40010/AT2G26650/AT3G11410/AT2G37770/AT3G17410/AT1G05180/AT1G02205/AT5G47120/AT3G25760/AT3G45140/AT3G22380/AT3G06010/AT1G46768/AT5G67030/AT1G15520/AT3G24500/AT3G06190/AT1G32640/AT2G21660/AT2G35930/AT5G40390/AT5G58787/AT4G08920/AT1G01470/AT3G20310/AT2G38470/AT3G05500/AT3G05640/AT1G12110/AT5G56550/AT4G39400/AT4G30960/AT4G24190/AT3G52150/AT3G53420/AT1G77120/AT5G26920/AT4G13850/AT5G63460/AT3G11130/AT1G51140/AT2G44060/AT4G11280/AT4G31390/AT4G37790/AT3G02130/AT1G61660/AT5G59550/AT2G05100/AT4G14300/AT3G52450/AT4G35300/AT1G45249/AT5G60410/AT2G47180/AT1G62280/AT2G25625/AT2G47800/AT1G74520/AT5G11270/AT2G32150/AT5G65730/AT1G18390/AT5G59220/AT5G24090/AT5G05410",170
"GO:0009415","response to water","172/4446","475/21006",0.362105263157895,1.71083741743022,8.1194748245288,1.91689117622928e-14,4.99829374201786e-12,3.79820746797299e-12,"AT1G10370/AT2G47190/AT1G19020/AT5G61590/AT5G25610/AT1G47128/AT5G58430/AT5G25620/AT3G23250/AT2G17820/AT2G22430/AT1G07200/AT5G58070/AT1G12610/AT2G38750/AT2G21620/AT4G32551/AT2G33700/AT1G31710/AT3G03740/AT1G27730/AT2G33860/AT3G27550/AT1G16060/AT2G04030/AT1G68010/AT1G76080/AT1G76180/AT5G14420/AT3G05700/AT5G13750/AT2G39800/AT2G30980/AT2G37170/AT3G18490/AT1G08810/AT1G78080/AT1G31690/AT1G05260/AT1G30270/AT1G01620/AT5G66880/AT5G08120/AT2G31650/AT4G34240/AT2G05620/AT2G18050/AT1G68090/AT5G56030/AT2G41870/AT2G29970/AT5G05690/AT2G37040/AT5G38820/AT1G79600/AT4G18780/AT3G14080/AT3G17000/AT3G23050/AT4G00430/AT2G25170/AT3G63520/AT1G15690/AT4G02280/AT4G02380/AT4G26555/AT3G47860/AT1G44170/AT1G58440/AT5G35750/AT5G38710/AT4G17615/AT5G27930/AT4G14540/AT1G64660/AT1G75380/AT3G16857/AT4G34890/AT5G67300/AT4G34220/AT2G17840/AT3G02480/AT1G08720/AT4G15910/AT5G08520/AT3G47600/AT5G26340/AT2G33590/AT3G56400/AT4G27410/AT1G32080/AT1G09340/AT4G39090/AT3G53600/AT1G78380/AT1G67360/AT1G22810/AT3G26090/AT3G46970/AT3G56200/AT4G00990/AT1G49230/AT2G01830/AT2G41430/AT5G40010/AT2G26650/AT3G11410/AT2G37770/AT3G17410/AT1G05180/AT1G02205/AT5G47120/AT3G25760/AT3G45140/AT3G22380/AT3G06010/AT1G46768/AT5G67030/AT1G15520/AT4G28300/AT3G24500/AT3G06190/AT1G32640/AT2G21660/AT2G35930/AT5G40390/AT5G58787/AT4G08920/AT1G01470/AT3G20310/AT2G38470/AT3G05500/AT3G05640/AT1G12110/AT5G56550/AT4G39400/AT4G30960/AT4G24190/AT3G52150/AT3G53420/AT1G77120/AT5G26920/AT4G13850/AT5G63460/AT3G11130/AT1G51140/AT2G44060/AT4G11280/AT4G31390/AT4G37790/AT3G02130/AT1G61660/AT5G59550/AT2G05100/AT4G14300/AT3G52450/AT4G35300/AT1G45249/AT5G60410/AT2G47180/AT1G62280/AT2G25625/AT2G47800/AT1G74520/AT3G04070/AT5G11270/AT2G32150/AT5G65730/AT1G18390/AT5G59220/AT5G24090/AT5G05410",172
"GO:0071456","cellular response to hypoxia","103/4446","241/21006",0.427385892116183,2.0192685672048,8.24607139920846,2.89866745804124e-14,6.71846701941558e-12,5.10536853645832e-12,"AT3G43190/AT1G19020/AT1G09070/AT5G54940/AT2G16060/AT4G38470/AT4G17230/AT5G20250/AT4G24230/AT4G10250/AT1G26800/AT3G22550/AT1G53840/AT5G58070/AT2G47730/AT5G37670/AT3G03280/AT2G26190/AT3G18290/AT3G10040/AT4G11660/AT5G13190/AT1G68620/AT1G27730/AT4G34131/AT3G56880/AT1G61340/AT4G26270/AT4G37710/AT1G66880/AT1G76650/AT1G13360/AT3G23150/AT1G26270/AT1G68690/AT2G15890/AT5G57510/AT2G46500/AT5G12020/AT3G02040/AT1G03220/AT1G15010/AT4G27280/AT1G73500/AT1G74940/AT1G74310/AT5G54490/AT1G78070/AT1G18490/AT5G54470/AT3G08720/AT3G10020/AT1G72430/AT1G50740/AT3G07350/AT2G26560/AT1G43800/AT2G22500/AT1G10140/AT2G33590/AT3G56400/AT1G25560/AT2G26660/AT1G72900/AT5G39890/AT1G67360/AT5G42050/AT4G30440/AT2G18670/AT2G41430/AT1G68670/AT4G01250/AT2G40140/AT4G24570/AT3G02550/AT1G17290/AT1G19250/AT5G62520/AT5G24530/AT1G21550/AT1G19530/AT3G24500/AT2G40000/AT4G27460/AT1G77120/AT5G26920/AT3G60520/AT2G26150/AT5G63130/AT5G15120/AT5G64260/AT1G54050/AT5G54960/AT4G27450/AT4G32480/AT1G01720/AT2G36800/AT2G36220/AT2G25735/AT3G49780/AT5G42200/AT5G05410/AT3G15210",103
"GO:0001666","response to hypoxia","112/4446","271/21006",0.413284132841328,1.95264203654182,8.1785869060842,3.60099368146541e-14,7.51167281953685e-12,5.70812626722822e-12,"AT3G43190/AT1G19020/AT1G09070/AT5G54940/AT2G16060/AT4G20380/AT4G38470/AT4G17230/AT5G20250/AT4G24230/AT4G10250/AT1G26800/AT3G22550/AT3G16770/AT3G28910/AT1G53840/AT5G58070/AT2G47730/AT4G32551/AT5G37670/AT3G03280/AT2G26190/AT3G18290/AT3G10040/AT4G11660/AT5G13190/AT1G68620/AT1G27730/AT5G25110/AT4G34131/AT3G56880/AT1G61340/AT4G26270/AT4G37710/AT1G66880/AT1G76650/AT1G13360/AT3G23150/AT1G26270/AT1G68690/AT2G15890/AT5G57510/AT2G46500/AT5G12020/AT3G02040/AT1G03220/AT1G15010/AT4G27280/AT1G73500/AT1G74940/AT1G74310/AT5G54490/AT1G78070/AT1G18490/AT5G54470/AT3G08720/AT3G10020/AT1G72430/AT1G50740/AT3G07350/AT2G26560/AT1G43800/AT2G22500/AT2G29090/AT1G10140/AT2G33590/AT3G56400/AT1G25560/AT2G26660/AT1G72900/AT5G39890/AT1G67360/AT5G42050/AT4G30440/AT2G18670/AT2G41430/AT1G68670/AT4G01250/AT4G19230/AT2G40140/AT4G24570/AT3G02550/AT1G17290/AT1G19250/AT5G62520/AT5G24530/AT1G21550/AT1G19530/AT3G24500/AT2G40000/AT3G52430/AT4G27460/AT1G77120/AT5G26920/AT3G60520/AT2G26150/AT5G63130/AT5G15120/AT5G64260/AT1G54050/AT5G54960/AT4G27450/AT4G32480/AT4G32690/AT1G01720/AT2G36800/AT2G36220/AT2G25735/AT3G49780/AT5G42200/AT5G05410/AT3G15210",112
