"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022804","active transmembrane transporter activity","105/3236","443/26512",0.237020316027088,1.94186731103528,7.45405406551722,1.08860576439891e-11,8.37137832822759e-09,8.37137832822759e-09,"AT4G32260/AT5G11800/AT4G04850/AT4G00900/AT2G23790/AT3G21090/AT1G27940/AT5G21930/AT3G26570/AT2G43330/AT4G00370/AT3G51860/AT5G20380/AT2G38940/AT1G02260/AT2G01110/AT1G31770/AT3G13320/AT2G47160/AT1G53210/AT1G27390/AT5G62050/AT2G36910/AT2G41560/AT5G13750/AT2G34660/AT1G02520/AT5G12860/AT5G62670/AT5G46110/AT3G01550/AT2G24520/AT1G15690/AT5G39040/AT4G22990/AT2G29650/AT5G13490/AT5G14040/AT4G28390/AT1G61800/AT5G44790/AT1G59870/AT1G17840/AT1G70610/AT2G18960/AT4G38510/AT2G27810/AT3G18830/AT2G47600/AT5G43970/AT2G03530/AT5G17860/AT5G62680/AT1G07670/AT4G36670/AT3G62700/AT2G47800/AT5G64580/AT4G13420/AT1G15520/AT2G28800/AT2G39450/AT1G71960/AT2G21340/AT1G77610/AT1G79900/AT3G27870/AT1G78900/AT1G21650/AT3G21250/AT1G76430/AT3G63380/AT1G30220/AT1G54350/AT2G29940/AT4G33520/AT2G26910/AT1G53390/AT2G13610/AT3G13080/AT5G40890/AT5G64290/AT1G04120/AT3G21180/AT1G68710/AT3G53480/AT3G25620/AT5G23630/AT3G58730/AT1G22450/AT2G17270/AT5G13740/AT1G34020/AT3G60160/AT2G21410/AT3G59140/AT5G33320/AT2G36380/AT2G20780/AT2G44620/AT3G28860/AT4G32390/AT1G71880/AT3G53720/AT3G10670",105
"GO:0015075","monoatomic ion transmembrane transporter activity","103/3236","453/26512",0.227373068432671,1.86282904520611,6.90650167315084,2.18003500608078e-10,6.87426113243593e-08,6.87426113243593e-08,"AT4G32260/AT5G11800/AT4G04850/AT4G00900/AT2G23790/AT5G21930/AT2G43330/AT3G51860/AT5G55630/AT1G02260/AT1G64150/AT2G15290/AT2G30080/AT3G13320/AT1G55910/AT2G01770/AT5G15410/AT3G51480/AT2G28260/AT4G10310/AT1G53210/AT4G01840/AT2G41560/AT5G22830/AT1G42540/AT4G16370/AT5G13750/AT5G08690/AT5G62670/AT4G17970/AT5G57490/AT3G01280/AT4G01010/AT5G33280/AT5G54250/AT2G24520/AT4G22200/AT1G15690/AT3G18440/AT5G10490/AT5G44790/AT4G29480/AT1G59870/AT3G61320/AT2G29100/AT1G10970/AT2G18960/AT4G38510/AT2G27810/AT2G26975/AT3G18830/AT2G47600/AT2G03530/AT5G12080/AT5G17860/AT5G62680/AT1G07670/AT4G18290/AT4G36670/AT3G12750/AT3G52300/AT4G13420/AT2G39450/AT2G43950/AT2G29120/AT2G30070/AT4G35440/AT5G49890/AT1G12480/AT4G35290/AT5G26820/AT2G35060/AT3G01100/AT1G78900/AT4G04640/AT2G41705/AT3G63380/AT1G30220/AT4G33520/AT1G05200/AT1G15960/AT5G40890/AT5G14880/AT5G08680/AT5G53130/AT3G21180/AT5G23630/AT3G58730/AT1G22450/AT5G13740/AT4G30360/AT3G02850/AT3G17700/AT1G16310/AT2G21410/AT2G32400/AT2G20780/AT2G44620/AT4G09650/AT1G71880/AT3G53720/AT2G23150/AT1G45170",103
"GO:0016829","lyase activity","79/3236","316/26512",0.25,2.04820766378245,6.98934564364906,2.68176637156148e-10,6.87426113243593e-08,6.87426113243593e-08,"AT4G29840/AT4G29010/AT2G26800/AT3G01500/AT3G14390/AT2G20340/AT3G02720/AT3G53260/AT2G22620/AT2G37040/AT5G54960/AT3G48560/AT2G47590/AT2G27820/AT4G33580/AT4G08920/AT5G62180/AT3G62830/AT1G53310/AT1G61680/AT2G43180/AT3G14940/AT2G45440/AT1G44790/AT3G06350/AT1G08630/AT3G25810/AT3G11750/AT5G05730/AT5G28237/AT4G27070/AT3G25570/AT5G46580/AT5G42650/AT3G55140/AT2G05710/AT3G15620/AT1G12370/AT2G22230/AT5G01320/AT5G17330/AT1G74030/AT4G10750/AT3G25830/AT4G16740/AT4G26530/AT2G29690/AT1G11790/AT5G66120/AT3G17760/AT1G63970/AT5G63180/AT1G68750/AT3G52720/AT5G51110/AT1G02205/AT5G57190/AT3G14460/AT2G36530/AT2G28760/AT4G38970/AT5G23960/AT2G30390/AT2G01140/AT1G67280/AT1G19580/AT1G11840/AT1G08200/AT5G60540/AT4G11280/AT4G24780/AT5G01410/AT2G21330/AT2G16500/AT1G73080/AT1G75200/AT5G17380/AT3G61440/AT1G53280",79
"GO:0015399","primary active transmembrane transporter activity","59/3236","228/26512",0.258771929824561,2.12007459935376,6.33332507415729,1.22073698240764e-08,2.34686684867868e-06,2.34686684867868e-06,"AT4G32260/AT4G00900/AT3G21090/AT1G27940/AT5G21930/AT1G02260/AT1G31770/AT1G27390/AT5G62050/AT2G36910/AT2G41560/AT2G34660/AT1G02520/AT5G62670/AT2G24520/AT1G15690/AT5G39040/AT5G44790/AT1G59870/AT1G17840/AT1G70610/AT2G18960/AT4G38510/AT5G43970/AT1G07670/AT3G62700/AT2G47800/AT5G64580/AT1G15520/AT2G28800/AT1G71960/AT3G27870/AT1G78900/AT1G21650/AT3G21250/AT1G76430/AT3G63380/AT1G54350/AT2G29940/AT4G33520/AT2G26910/AT1G53390/AT2G13610/AT3G13080/AT1G04120/AT3G21180/AT1G68710/AT3G53480/AT3G25620/AT5G23630/AT3G58730/AT1G22450/AT3G60160/AT2G21410/AT3G59140/AT2G36380/AT2G44620/AT3G28860/AT3G10670",59
"GO:0042626","ATPase-coupled transmembrane transporter activity","55/3236","209/26512",0.263157894736842,2.15600806713942,6.25596776731113,2.0075939158886e-08,3.08767944263667e-06,3.08767944263667e-06,"AT4G32260/AT4G00900/AT3G21090/AT1G27940/AT5G21930/AT1G02260/AT1G31770/AT1G27390/AT5G62050/AT2G36910/AT2G41560/AT2G34660/AT1G02520/AT5G62670/AT2G24520/AT5G39040/AT5G44790/AT1G59870/AT1G17840/AT1G70610/AT2G18960/AT4G38510/AT5G43970/AT1G07670/AT3G62700/AT2G47800/AT5G64580/AT1G15520/AT2G28800/AT1G71960/AT3G27870/AT1G78900/AT1G21650/AT3G21250/AT1G76430/AT3G63380/AT1G54350/AT2G29940/AT4G33520/AT2G26910/AT1G53390/AT2G13610/AT3G13080/AT1G04120/AT3G21180/AT1G68710/AT3G53480/AT3G25620/AT5G23630/AT3G58730/AT3G60160/AT3G59140/AT2G36380/AT3G28860/AT3G10670",55
"GO:0008324","monoatomic cation transmembrane transporter activity","88/3236","406/26512",0.216748768472906,1.77578595480646,5.87351253145618,4.72000519950173e-08,5.33205137255679e-06,5.33205137255679e-06,"AT4G32260/AT5G11800/AT4G04850/AT4G00900/AT2G23790/AT5G21930/AT2G43330/AT3G51860/AT5G55630/AT1G02260/AT1G64150/AT2G15290/AT2G30080/AT3G13320/AT1G55910/AT2G01770/AT5G15410/AT3G51480/AT2G28260/AT4G10310/AT1G53210/AT4G01840/AT2G41560/AT5G22830/AT1G42540/AT4G16370/AT5G13750/AT5G08690/AT5G62670/AT5G54250/AT2G24520/AT4G22200/AT1G15690/AT5G44790/AT4G29480/AT1G59870/AT2G29100/AT1G10970/AT2G18960/AT4G38510/AT2G27810/AT2G26975/AT3G18830/AT2G47600/AT2G03530/AT5G17860/AT5G62680/AT1G07670/AT4G18290/AT4G36670/AT3G12750/AT3G52300/AT4G13420/AT2G39450/AT2G29120/AT2G30070/AT4G35290/AT5G26820/AT2G35060/AT3G01100/AT1G78900/AT4G04640/AT3G63380/AT1G30220/AT4G33520/AT1G05200/AT1G15960/AT5G40890/AT5G14880/AT5G08680/AT5G53130/AT3G21180/AT5G23630/AT3G58730/AT1G22450/AT5G13740/AT4G30360/AT3G02850/AT1G16310/AT2G21410/AT2G32400/AT2G20780/AT2G44620/AT4G09650/AT1G71880/AT3G53720/AT2G23150/AT1G45170",88
"GO:0016830","carbon-carbon lyase activity","34/3236","106/26512",0.320754716981132,2.6278890780605,6.26166125885738,6.09883041014735e-08,5.33205137255679e-06,5.33205137255679e-06,"AT2G26800/AT3G14390/AT2G20340/AT5G54960/AT3G48560/AT2G47590/AT4G08920/AT5G62180/AT3G62830/AT1G53310/AT3G14940/AT1G08630/AT3G11750/AT5G05730/AT3G25570/AT3G15620/AT1G12370/AT5G01320/AT5G17330/AT4G10750/AT4G26530/AT2G29690/AT3G17760/AT1G68750/AT1G02205/AT5G57190/AT2G28760/AT4G38970/AT2G01140/AT1G08200/AT2G21330/AT2G16500/AT1G75200/AT5G17380",34
"GO:0015267","channel activity","54/3236","210/26512",0.257142857142857,2.10672788274766,6.00370368527661,6.24037221755671e-08,5.33205137255679e-06,5.33205137255679e-06,"AT2G23790/AT2G37170/AT5G55630/AT1G01620/AT2G36830/AT5G15410/AT3G51480/AT2G47160/AT2G28260/AT4G01840/AT1G42540/AT5G08690/AT5G57490/AT3G01280/AT4G01010/AT5G33280/AT5G54250/AT4G22200/AT3G18440/AT5G10490/AT4G29480/AT3G61320/AT2G29100/AT5G12080/AT5G60660/AT4G18290/AT3G52300/AT2G43950/AT3G04090/AT2G29120/AT4G35440/AT4G00430/AT5G49890/AT2G25810/AT1G12480/AT4G35290/AT3G01100/AT4G04640/AT1G05200/AT5G40890/AT5G08680/AT5G53130/AT3G53420/AT1G80760/AT3G16240/AT1G64780/AT4G30360/AT3G02850/AT3G17700/AT2G32400/AT2G38290/AT4G09650/AT1G45170/AT3G56950",54
"GO:0022803","passive transmembrane transporter activity","54/3236","210/26512",0.257142857142857,2.10672788274766,6.00370368527661,6.24037221755671e-08,5.33205137255679e-06,5.33205137255679e-06,"AT2G23790/AT2G37170/AT5G55630/AT1G01620/AT2G36830/AT5G15410/AT3G51480/AT2G47160/AT2G28260/AT4G01840/AT1G42540/AT5G08690/AT5G57490/AT3G01280/AT4G01010/AT5G33280/AT5G54250/AT4G22200/AT3G18440/AT5G10490/AT4G29480/AT3G61320/AT2G29100/AT5G12080/AT5G60660/AT4G18290/AT3G52300/AT2G43950/AT3G04090/AT2G29120/AT4G35440/AT4G00430/AT5G49890/AT2G25810/AT1G12480/AT4G35290/AT3G01100/AT4G04640/AT1G05200/AT5G40890/AT5G08680/AT5G53130/AT3G53420/AT1G80760/AT3G16240/AT1G64780/AT4G30360/AT3G02850/AT3G17700/AT2G32400/AT2G38290/AT4G09650/AT1G45170/AT3G56950",54
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","45/3236","169/26512",0.266272189349112,2.18152295550793,5.74534400377336,2.59700515298557e-07,1.99709696264591e-05,1.99709696264591e-05,"AT2G13560/AT3G25530/AT4G29010/AT1G61720/AT5G09660/AT1G52340/AT4G37990/AT5G43330/AT1G15950/AT5G62790/AT1G67730/AT1G65930/AT3G58610/AT5G14780/AT4G39330/AT3G06350/AT1G59950/AT3G61220/AT1G53240/AT2G23910/AT4G27250/AT4G34200/AT5G53580/AT5G58490/AT2G45400/AT5G42800/AT1G59960/AT1G17745/AT1G79750/AT5G24760/AT3G02360/AT4G39230/AT5G35790/AT4G31530/AT5G58330/AT1G63000/AT1G68010/AT4G00570/AT1G76490/AT5G14590/AT5G40760/AT3G19450/AT4G17260/AT2G41540/AT2G33590",45
